Start,End
1640735035.783,1640735036.848
1640735039.924,1640735041.015
1640735044.105,1640735045.175
1640735048.247,1640735049.318
1640735052.388,1640735053.465
1640735056.516,1640735057.586
1640735060.907,1640735061.977
1640735065.067,1640735066.174
1640735069.143,1640735070.207
1640735073.268,1640735074.342
1640735077.4,1640735078.474
1640735081.545,1640735082.617
1640735085.687,1640735086.773
1640735089.793,1640735090.928
1640735093.925,1640735095.025
1640735098.029,1640735099.101
1640735102.178,1640735103.243
1640735106.377,1640735107.475
1640735110.468,1640735111.594
1640735114.58,1640735115.658
1640735118.711,1640735119.783
1640735122.851,1640735123.95
1640735126.973,1640735128.081
1640735131.094,1640735132.166
1640735135.215,1640735136.296
1640735139.345,1640735140.458
1640735143.467,1640735144.578
1640735147.605,1640735148.711
1640735151.725,1640735152.794
1640735155.843,1640735156.913
1640735159.972,1640735161.079
1640735164.104,1640735165.173
1640735168.236,1640735169.318
1640735172.401,1640735173.517
1640735176.525,1640735177.604
1640735180.639,1640735181.71
1640735184.761,1640735185.89
1640735188.887,1640735189.989
1640735193.006,1640735194.081
1640735197.127,1640735198.205
1640735201.244,1640735202.326
1640735205.375,1640735206.454
1640735209.491,1640735210.614
1640735213.616,1640735214.73
1640735217.739,1640735218.849
1640735221.877,1640735222.972
1640735226.007,1640735227.092
1640735230.14,1640735231.247
1640735234.381,1640735235.469
1640735238.522,1640735239.595
1640735242.642,1640735243.732
1640735246.774,1640735247.84
1640735250.895,1640735251.995
1640735255.025,1640735256.135
1640735259.149,1640735260.26
1640735263.271,1640735264.338
1640735267.413,1640735268.488
1640735271.553,1640735272.633
1640735275.666,1640735276.751
1640735279.785,1640735280.864
1640735283.916,1640735285.035
1640735288.057,1640735289.161
1640735292.177,1640735293.255
1640735296.586,1640735297.658
1640735300.729,1640735301.799
1640735304.871,1640735305.943
1640735309.001,1640735310.068
1640735313.107,1640735314.23
1640735317.228,1640735318.315
1640735321.363,1640735322.441
1640735325.485,1640735326.546
1640735329.615,1640735330.718
1640735333.728,1640735334.801
1640735337.865,1640735338.944
1640735342.03,1640735343.11
1640735346.304,1640735347.378
1640735350.334,1640735351.442
1640735354.435,1640735355.531
1640735358.56,1640735359.637
1640735362.694,1640735363.801
1640735366.82,1640735367.891
1640735370.932,1640735371.995
1640735375.054,1640735376.124
1640735379.206,1640735380.279
1640735383.345,1640735384.442
1640735387.453,1640735388.529
1640735391.586,1640735392.702
1640735395.721,1640735396.831
1640735399.83,1640735400.936
1640735403.958,1640735405.065
1640735408.102,1640735409.182
1640735412.225,1640735413.293
1640735416.349,1640735417.42
1640735420.474,1640735421.558
1640735424.651,1640735425.738
1640735428.739,1640735429.826
1640735432.858,1640735433.936
1640735436.976,1640735438.055
1640735441.095,1640735442.196
1640735445.227,1640735446.319
1640735449.353,1640735450.451
1640735453.492,1640735454.559
1640735457.61,1640735458.704
1640735461.74,1640735462.802
1640735465.872,1640735466.953
1640735470.013,1640735471.087
1640735474.133,1640735475.223
1640735478.255,1640735479.34
1640735482.375,1640735483.468
1640735486.495,1640735487.574
1640735490.614,1640735491.711
1640735494.742,1640735495.84
1640735498.873,1640735499.999
1640735502.988,1640735504.1
1640735507.108,1640735508.19
1640735511.234,1640735512.297
1640735515.423,1640735516.494
1640735519.553,1640735520.666
1640735523.696,1640735524.793
1640735527.798,1640735528.908
1640735532.157,1640735533.228
1640735536.28,1640735537.354
1640735540.398,1640735541.516
1640735544.52,1640735545.588
1640735548.641,1640735549.743
1640735552.763,1640735553.869
1640735556.891,1640735557.965
1640735561.013,1640735562.098
1640735565.15,1640735566.257
1640735569.258,1640735570.338
1640735573.402,1640735574.478
1640735577.543,1640735578.633
1640735581.67,1640735582.783
1640735585.789,1640735586.875
1640735589.958,1640735591.067
1640735594.062,1640735595.133
1640735598.185,1640735599.274
1640735602.33,1640735603.401
1640735606.443,1640735607.514
1640735610.575,1640735611.679
1640735614.683,1640735615.787
1640735618.802,1640735619.868
1640735622.951,1640735624.083
1640735627.051,1640735628.121
1640735631.17,1640735632.261
1640735635.289,1640735636.377
1640735639.412,1640735640.494
1640735643.583,1640735644.66
1640735647.705,1640735648.774
1640735651.844,1640735652.917
1640735655.986,1640735657.072
1640735660.131,1640735661.215
1640735664.27,1640735665.341
1640735668.386,1640735669.456
1640735672.563,1640735673.666
1640735676.697,1640735677.798
1640735680.816,1640735681.931
1640735684.944,1640735686.019
1640735689.052,1640735690.158
1640735693.173,1640735694.28
1640735697.3,1640735698.384
1640735701.434,1640735702.526
1640735705.566,1640735706.674
1640735709.679,1640735710.788
1640735713.804,1640735714.883
1640735717.94,1640735719.017
1640735722.052,1640735723.116
1640735726.253,1640735727.346
1640735730.354,1640735731.42
1640735734.475,1640735735.586
1640735738.593,1640735739.672
1640735742.73,1640735743.819
1640735746.838,1640735747.922
1640735750.973,1640735752.073
1640735755.099,1640735756.179
1640735759.226,1640735760.33
1640735763.341,1640735764.41
1640735767.729,1640735768.805
1640735771.861,1640735772.923
1640735775.986,1640735777.066
1640735780.124,1640735781.19
1640735784.241,1640735785.341
1640735788.358,1640735789.435
1640735792.489,1640735793.585
1640735796.655,1640735797.751
1640735800.782,1640735801.847
1640735804.9,1640735805.977
1640735809.026,1640735810.1
1640735813.139,1640735814.203
1640735817.268,1640735818.332
1640735821.389,1640735822.487
1640735825.523,1640735826.617
1640735829.635,1640735830.75
1640735833.769,1640735834.876
1640735837.892,1640735839.004
1640735842.0,1640735843.114
1640735846.134,1640735847.215
1640735850.256,1640735851.355
1640735854.396,1640735855.511
1640735858.523,1640735859.647
1640735862.65,1640735863.769
1640735866.775,1640735867.851
1640735870.898,1640735872.039
1640735875.031,1640735876.139
1640735879.159,1640735880.222
1640735883.279,1640735884.396
1640735887.4,1640735888.473
1640735891.523,1640735892.618
1640735895.645,1640735896.747
1640735899.769,1640735900.849
1640735903.904,1640735904.973
1640735908.064,1640735909.129
1640735912.192,1640735913.256
1640735916.312,1640735917.386
1640735920.443,1640735921.542
1640735924.578,1640735925.677
1640735928.678,1640735929.756
1640735932.935,1640735933.996
1640735937.078,1640735938.27
1640735941.183,1640735942.265
1640735945.309,1640735946.389
1640735949.434,1640735950.541
1640735953.55,1640735954.638
1640735957.682,1640735958.758
1640735961.79,1640735962.881
1640735965.929,1640735967.036
1640735970.041,1640735971.144
1640735974.16,1640735975.254
1640735978.275,1640735979.349
1640735982.406,1640735983.483
1640735986.525,1640735987.61
1640735990.633,1640735991.706
1640735994.763,1640735995.849
1640735998.884,1640735999.992
1640736003.281,1640736004.363
1640736007.437,1640736008.567
1640736011.554,1640736012.634
1640736015.68,1640736016.767
1640736019.879,1640736020.979
1640736024.075,1640736025.182
1640736028.181,1640736029.251
1640736032.306,1640736033.369
1640736036.43,1640736037.513
1640736040.576,1640736041.685
1640736044.697,1640736045.774
1640736048.838,1640736049.954
1640736052.948,1640736054.021
1640736057.082,1640736058.182
1640736061.209,1640736062.378
1640736065.374,1640736066.486
1640736069.5,1640736070.617
1640736073.624,1640736074.718
1640736077.757,1640736078.819
1640736081.896,1640736083.008
1640736086.005,1640736087.079
1640736090.148,1640736091.215
1640736094.272,1640736095.337
1640736098.397,1640736099.511
1640736102.519,1640736103.638
1640736106.64,1640736107.748
1640736110.765,1640736111.842
1640736114.884,1640736115.954
1640736119.019,1640736120.082
1640736123.143,1640736124.209
1640736127.269,1640736128.356
1640736131.407,1640736132.485
1640736135.731,1640736136.82
1640736139.842,1640736140.976
1640736143.962,1640736145.033
1640736148.091,1640736149.164
1640736152.208,1640736153.27
1640736156.331,1640736157.409
1640736160.488,1640736161.609
1640736164.593,1640736165.712
1640736168.719,1640736169.781
1640736172.842,1640736173.909
1640736176.967,1640736178.095
1640736181.112,1640736182.189
1640736185.282,1640736186.391
1640736189.406,1640736190.504
1640736193.539,1640736194.607
1640736197.66,1640736198.731
1640736201.783,1640736202.849
1640736205.926,1640736206.993
1640736210.046,1640736211.117
1640736214.189,1640736215.293
1640736218.3,1640736219.381
1640736222.466,1640736223.553
1640736226.583,1640736227.704
1640736230.706,1640736231.781
1640736234.858,1640736235.958
1640736239.268,1640736240.445
1640736243.403,1640736244.486
1640736247.54,1640736248.63
1640736251.684,1640736252.774
1640736255.811,1640736256.906
1640736259.943,1640736261.049
1640736264.064,1640736265.143
1640736268.219,1640736269.291
1640736272.357,1640736273.421
1640736276.478,1640736277.546
1640736280.604,1640736281.706
1640736284.728,1640736285.795
1640736288.852,1640736289.921
1640736292.973,1640736294.052
1640736297.112,1640736298.21
1640736301.251,1640736302.352
1640736305.387,1640736306.501
1640736309.676,1640736310.816
1640736313.811,1640736314.935
1640736317.932,1640736319.034
1640736322.086,1640736323.168
1640736326.198,1640736327.264
1640736330.346,1640736331.46
1640736334.445,1640736335.511
1640736338.586,1640736339.678
1640736342.714,1640736343.8
1640736346.852,1640736347.937
1640736350.947,1640736352.06
1640736355.07,1640736356.148
1640736359.194,1640736360.284
1640736363.34,1640736364.438
1640736367.457,1640736368.535
1640736371.63,1640736372.696
1640736375.759,1640736376.881
1640736379.867,1640736380.944
1640736383.992,1640736385.063
1640736388.115,1640736389.207
1640736392.25,1640736393.316
1640736396.376,1640736397.464
1640736400.5,1640736401.601
1640736404.649,1640736405.728
1640736408.75,1640736409.84
1640736412.875,1640736413.952
1640736417.017,1640736418.087
1640736421.124,1640736422.192
1640736425.248,1640736426.322
1640736429.384,1640736430.514
1640736433.515,1640736434.626
1640736437.623,1640736438.713
1640736441.743,1640736442.857
1640736445.864,1640736446.937
1640736449.988,1640736451.087
1640736454.11,1640736455.215
1640736458.252,1640736459.335
1640736462.377,1640736463.446
1640736466.497,1640736467.568
1640736470.621,1640736471.698
1640736474.994,1640736476.071
1640736479.193,1640736480.274
1640736483.313,1640736484.391
1640736487.441,1640736488.5
1640736491.567,1640736492.668
1640736495.732,1640736496.831
1640736499.863,1640736500.928
1640736503.993,1640736505.056
1640736508.116,1640736509.184
1640736512.246,1640736513.312
1640736516.377,1640736517.496
1640736520.519,1640736521.613
1640736524.63,1640736525.711
1640736528.768,1640736529.878
1640736532.981,1640736534.054
1640736537.081,1640736538.19
1640736541.217,1640736542.341
1640736545.354,1640736546.444
1640736549.486,1640736550.558
1640736553.595,1640736554.67
1640736557.722,1640736558.791
1640736561.84,1640736562.953
1640736565.965,1640736567.047
1640736570.088,1640736571.173
1640736574.228,1640736575.333
1640736578.345,1640736579.424
1640736582.484,1640736583.567
1640736586.613,1640736587.696
1640736590.743,1640736591.816
1640736594.863,1640736595.95
1640736599.023,1640736600.129
1640736603.13,1640736604.216
1640736607.263,1640736608.356
1640736611.397,1640736612.546
1640736615.518,1640736616.6
1640736619.639,1640736620.727
1640736623.772,1640736624.835
1640736627.887,1640736628.956
1640736632.006,1640736633.081
1640736636.171,1640736637.262
1640736640.288,1640736641.379
1640736644.41,1640736645.494
1640736648.534,1640736649.61
1640736652.677,1640736653.78
1640736656.797,1640736657.885
1640736660.93,1640736662.008
1640736665.063,1640736666.164
1640736669.173,1640736670.238
1640736673.3,1640736674.407
1640736677.418,1640736678.518
1640736681.541,1640736682.62
1640736685.674,1640736686.756
1640736689.786,1640736690.86
1640736693.91,1640736695.001
1640736698.035,1640736699.108
1640736702.16,1640736703.233
1640736706.297,1640736707.365
1640736710.722,1640736711.787
1640736714.868,1640736715.963
1640736718.977,1640736720.048
1640736723.114,1640736724.205
1640736727.241,1640736728.314
1640736731.373,1640736732.471
1640736735.487,1640736736.551
1640736739.613,1640736740.682
1640736743.731,1640736744.813
1640736747.941,1640736749.006
1640736752.074,1640736753.212
1640736756.186,1640736757.258
1640736760.308,1640736761.385
1640736764.432,1640736765.529
1640736768.574,1640736769.648
1640736772.725,1640736773.803
1640736776.829,1640736777.97
1640736780.968,1640736782.091
1640736785.095,1640736786.185
1640736789.211,1640736790.288
1640736793.321,1640736794.397
1640736797.447,1640736798.531
1640736801.57,1640736802.654
1640736805.688,1640736806.794
1640736809.819,1640736810.926
1640736813.932,1640736815.033
1640736818.067,1640736819.162
1640736822.179,1640736823.258
1640736826.305,1640736827.38
1640736830.441,1640736831.56
1640736834.556,1640736835.637
1640736838.681,1640736839.784
1640736842.818,1640736843.883
1640736846.965,1640736848.091
1640736851.106,1640736852.197
1640736855.232,1640736856.338
1640736859.356,1640736860.436
1640736863.489,1640736864.589
1640736867.607,1640736868.679
1640736871.745,1640736872.836
1640736875.867,1640736876.943
1640736879.98,1640736881.063
1640736884.128,1640736885.205
1640736888.25,1640736889.343
1640736892.359,1640736893.453
1640736896.49,1640736897.568
1640736900.603,1640736901.677
1640736904.742,1640736905.85
1640736908.879,1640736909.965
1640736913.03,1640736914.11
1640736917.206,1640736918.31
1640736921.335,1640736922.448
1640736925.443,1640736926.54
1640736929.574,1640736930.679
1640736933.745,1640736934.808
1640736937.869,1640736938.943
1640736941.992,1640736943.1
1640736946.369,1640736947.438
1640736950.49,1640736951.556
1640736954.608,1640736955.705
1640736958.732,1640736959.821
1640736962.869,1640736963.941
1640736966.998,1640736968.117
1640736971.115,1640736972.188
1640736975.234,1640736976.328
1640736979.369,1640736980.465
1640736983.491,1640736984.59
1640736987.612,1640736988.717
1640736991.756,1640736992.872
1640736995.897,1640736996.96
1640737000.035,1640737001.148
1640737004.182,1640737005.25
1640737008.294,1640737009.385
1640737012.428,1640737013.498
1640737016.547,1640737017.62
1640737020.666,1640737021.752
1640737024.792,1640737025.909
1640737028.918,1640737030.005
1640737033.037,1640737034.134
1640737037.162,1640737038.329
1640737041.276,1640737042.345
1640737045.398,1640737046.502
1640737049.528,1640737050.611
1640737053.635,1640737054.704
1640737057.768,1640737058.846
1640737061.879,1640737062.978
1640737066.016,1640737067.096
1640737070.13,1640737071.197
1640737074.25,1640737075.329
1640737078.374,1640737079.441
1640737082.51,1640737083.587
1640737086.633,1640737087.704
1640737090.776,1640737091.881
1640737094.898,1640737096.016
1640737099.001,1640737100.08
1640737103.119,1640737104.183
1640737107.238,1640737108.342
1640737111.363,1640737112.441
1640737115.486,1640737116.566
1640737119.613,1640737120.686
1640737123.73,1640737124.804
1640737127.85,1640737128.973
1640737131.974,1640737133.048
1640737136.097,1640737137.205
1640737140.222,1640737141.294
1640737144.343,1640737145.452
1640737148.506,1640737149.616
1640737152.624,1640737153.708
1640737156.769,1640737157.878
1640737160.879,1640737161.99
1640737165.017,1640737166.08
1640737169.136,1640737170.22
1640737173.258,1640737174.326
1640737177.396,1640737178.474
1640737181.766,1640737182.869
1640737185.891,1640737186.988
1640737190.017,1640737191.095
1640737194.278,1640737195.343
1640737198.397,1640737199.463
1640737202.533,1640737203.592
1640737206.678,1640737207.744
1640737210.799,1640737211.907
1640737214.943,1640737216.078
1640737219.061,1640737220.151
1640737223.191,1640737224.338
1640737227.304,1640737228.358
1640737231.435,1640737232.534
1640737235.574,1640737236.646
1640737239.694,1640737240.785
1640737243.815,1640737244.902
1640737247.935,1640737249.07
1640737252.079,1640737253.161
1640737256.19,1640737257.3
1640737260.302,1640737261.37
1640737264.671,1640737265.786
1640737268.787,1640737269.86
1640737272.905,1640737273.983
1640737277.038,1640737278.144
1640737281.154,1640737282.223
1640737285.289,1640737286.359
1640737289.407,1640737290.473
1640737293.517,1640737294.603
1640737297.641,1640737298.717
1640737301.769,1640737302.858
1640737305.886,1640737306.952
1640737310.01,1640737311.089
1640737314.135,1640737315.21
1640737318.256,1640737319.329
1640737322.393,1640737323.464
1640737326.52,1640737327.642
1640737330.64,1640737331.712
1640737334.779,1640737335.887
1640737338.926,1640737340.049
1640737343.032,1640737344.114
1640737347.232,1640737348.307
1640737351.354,1640737352.427
1640737355.605,1640737356.678
1640737359.725,1640737360.834
1640737363.852,1640737364.96
1640737367.995,1640737369.104
1640737372.112,1640737373.24
1640737376.218,1640737377.315
1640737380.341,1640737381.411
1640737384.494,1640737385.57
1640737388.611,1640737389.679
1640737392.751,1640737393.848
1640737396.915,1640737398.004
1640737401.045,1640737402.126
1640737405.17,1640737406.246
1640737409.292,1640737410.379
1640737413.414,1640737414.526
1640737417.785,1640737418.899
1640737421.895,1640737423.011
1640737426.024,1640737427.134
1640737430.144,1640737431.224
1640737434.263,1640737435.346
1640737438.38,1640737439.458
1640737442.531,1640737443.622
1640737446.645,1640737447.71
1640737450.772,1640737451.869
1640737454.907,1640737456.021
1640737459.027,1640737460.1
1640737463.136,1640737464.229
1640737467.263,1640737468.366
1640737471.382,1640737472.446
1640737475.507,1640737476.595
1640737479.627,1640737480.711
1640737483.747,1640737484.815
1640737487.92,1640737489.035
1640737492.078,1640737493.168
1640737496.21,1640737497.279
1640737500.375,1640737501.483
1640737504.475,1640737505.556
1640737508.605,1640737509.686
1640737512.744,1640737513.841
1640737516.89,1640737518.003
1640737521.038,1640737522.124
1640737525.166,1640737526.263
1640737529.316,1640737530.401
1640737533.437,1640737534.503
1640737537.56,1640737538.628
1640737541.747,1640737542.848
1640737545.84,1640737546.924
1640737549.953,1640737551.026
1640737554.093,1640737555.17
1640737558.205,1640737559.276
1640737562.338,1640737563.41
1640737566.468,1640737567.53
1640737570.589,1640737571.653
1640737574.711,1640737575.78
1640737578.844,1640737579.954
1640737582.952,1640737584.022
1640737587.075,1640737588.175
1640737591.194,1640737592.267
1640737595.327,1640737596.42
1640737599.452,1640737600.556
1640737603.563,1640737604.628
1640737607.696,1640737608.779
1640737611.817,1640737612.887
1640737615.943,1640737617.009
1640737620.093,1640737621.192
1640737624.239,1640737625.352
1640737628.356,1640737629.448
1640737632.485,1640737633.579
1640737636.643,1640737637.72
1640737640.775,1640737641.836
1640737644.887,1640737645.967
1640737649.032,1640737650.119
1640737653.45,1640737654.551
1640737657.57,1640737658.648
1640737661.697,1640737662.776
1640737665.803,1640737666.939
1640737669.927,1640737670.995
1640737674.069,1640737675.164
1640737678.2,1640737679.295
1640737682.362,1640737683.493
1640737686.476,1640737687.587
1640737690.593,1640737691.662
1640737694.727,1640737695.837
1640737698.863,1640737699.96
1640737702.969,1640737704.078
1640737707.09,1640737708.178
1640737711.213,1640737712.303
1640737715.331,1640737716.426
1640737719.471,1640737720.578
1640737723.582,1640737724.665
1640737727.705,1640737728.793
1640737731.83,1640737732.916
1640737735.957,1640737737.068
1640737740.068,1640737741.145
1640737744.21,1640737745.321
1640737748.316,1640737749.408
1640737752.441,1640737753.529
1640737756.572,1640737757.672
1640737760.691,1640737761.795
1640737764.84,1640737765.913
1640737768.912,1640737769.98
1640737773.033,1640737774.103
1640737777.16,1640737778.252
1640737781.287,1640737782.364
1640737785.407,1640737786.473
1640737789.53,1640737790.589
1640737793.665,1640737794.751
1640737797.772,1640737798.847
1640737801.936,1640737803.024
1640737806.073,1640737807.189
1640737810.186,1640737811.268
1640737814.305,1640737815.405
1640737818.439,1640737819.517
1640737822.549,1640737823.64
1640737826.661,1640737827.744
1640737830.787,1640737831.853
1640737834.927,1640737836.027
1640737839.065,1640737840.146
1640737843.161,1640737844.234
1640737847.308,1640737848.41
1640737851.401,1640737852.471
1640737855.567,1640737856.67
1640737859.681,1640737860.782
1640737863.792,1640737864.887
1640737867.922,1640737868.995
1640737872.058,1640737873.17
1640737876.196,1640737877.294
1640737880.303,1640737881.371
1640737884.436,1640737885.549
1640737888.797,1640737889.923
1640737892.913,1640737893.992
1640737897.034,1640737898.127
1640737901.159,1640737902.243
1640737905.275,1640737906.36
1640737909.402,1640737910.506
1640737913.524,1640737914.603
1640737917.646,1640737918.725
1640737921.817,1640737922.887
1640737925.91,1640737927.088
1640737930.035,1640737931.116
1640737934.156,1640737935.232
1640737938.286,1640737939.394
1640737942.425,1640737943.537
1640737946.541,1640737947.647
1640737950.666,1640737951.752
1640737954.777,1640737955.849
1640737958.916,1640737960.015
1640737963.026,1640737964.131
1640737967.153,1640737968.223
1640737971.271,1640737972.361
1640737975.409,1640737976.509
1640737979.525,1640737980.617
1640737983.644,1640737984.722
1640737987.771,1640737988.89
1640737991.9,1640737993.013
1640737996.038,1640737997.143
1640738000.148,1640738001.252
1640738004.309,1640738005.387
1640738008.434,1640738009.532
1640738012.545,1640738013.61
1640738016.667,1640738017.741
1640738020.787,1640738021.853
1640738024.907,1640738025.996
1640738029.031,1640738030.106
1640738033.147,1640738034.257
1640738037.271,1640738038.363
1640738041.449,1640738042.521
1640738045.57,1640738046.655
1640738049.692,1640738050.76
1640738053.813,1640738054.929
1640738057.952,1640738059.06
1640738062.058,1640738063.129
1640738066.181,1640738067.244
1640738070.297,1640738071.379
1640738074.421,1640738075.501
1640738078.554,1640738079.654
1640738082.667,1640738083.766
1640738086.814,1640738087.931
1640738090.933,1640738092.008
1640738095.075,1640738096.139
1640738099.212,1640738100.313
1640738103.352,1640738104.431
1640738107.476,1640738108.56
1640738111.604,1640738112.684
1640738115.75,1640738116.882
1640738119.841,1640738120.939
1640738124.256,1640738125.364
1640738128.371,1640738129.489
1640738132.525,1640738133.584
1640738136.652,1640738137.749
1640738140.777,1640738141.839
1640738144.908,1640738145.986
1640738149.039,1640738150.099
1640738153.39,1640738154.462
1640738157.519,1640738158.583
1640738161.671,1640738162.757
1640738165.803,1640738166.922
1640738169.935,1640738171.026
1640738174.066,1640738175.141
1640738178.191,1640738179.267
1640738182.319,1640738183.396
1640738186.447,1640738187.51
1640738190.602,1640738191.676
1640738194.744,1640738195.813
1640738198.921,1640738200.019
1640738203.048,1640738204.147
1640738207.164,1640738208.262
1640738211.295,1640738212.359
1640738215.423,1640738216.497
1640738219.556,1640738220.627
1640738223.705,1640738224.873
1640738227.829,1640738228.946
1640738231.961,1640738233.029
1640738236.085,1640738237.161
1640738240.225,1640738241.343
1640738244.341,1640738245.439
1640738248.475,1640738249.573
1640738252.626,1640738253.777
1640738256.755,1640738257.838
1640738260.909,1640738262.026
1640738265.043,1640738266.11
1640738269.195,1640738270.304
1640738273.314,1640738274.393
1640738277.448,1640738278.554
1640738281.606,1640738282.705
1640738285.743,1640738286.84
1640738289.87,1640738290.956
1640738294.008,1640738295.119
1640738298.15,1640738299.273
1640738302.277,1640738303.35
1640738306.401,1640738307.5
1640738310.529,1640738311.593
1640738314.659,1640738315.731
1640738319.138,1640738320.231
1640738323.257,1640738324.351
1640738327.39,1640738328.504
1640738331.512,1640738332.591
1640738335.689,1640738336.801
1640738339.819,1640738340.914
1640738343.956,1640738345.015
1640738348.093,1640738349.166
1640738352.216,1640738353.291
1640738356.35,1640738357.459
1640738360.708,1640738361.807
1640738364.876,1640738365.958
1640738369.018,1640738370.119
1640738373.141,1640738374.211
1640738377.269,1640738378.375
1640738381.396,1640738382.462
1640738385.513,1640738386.581
1640738389.645,1640738390.733
1640738393.756,1640738394.884
1640738397.898,1640738398.968
1640738402.023,1640738403.15
1640738406.153,1640738407.216
1640738410.276,1640738411.379
1640738414.399,1640738415.482
1640738418.517,1640738419.592
1640738422.653,1640738423.76
1640738426.77,1640738427.875
1640738430.89,1640738431.985
1640738435.045,1640738436.148
1640738439.235,1640738440.365
1640738443.354,1640738444.467
1640738447.474,1640738448.565
1640738451.6,1640738452.673
1640738455.724,1640738456.803
1640738459.842,1640738460.917
1640738463.968,1640738465.036
1640738468.094,1640738469.169
1640738472.246,1640738473.341
1640738476.346,1640738477.418
1640738480.469,1640738481.562
1640738484.607,1640738485.68
1640738488.723,1640738489.794
1640738492.843,1640738493.928
1640738496.966,1640738498.04
1640738501.088,1640738502.164
1640738505.21,1640738506.287
1640738509.336,1640738510.426
1640738513.473,1640738514.581
1640738517.583,1640738518.668
1640738521.703,1640738522.773
1640738525.852,1640738526.964
1640738529.961,1640738531.043
1640738534.072,1640738535.17
1640738538.208,1640738539.31
1640738542.321,1640738543.432
1640738546.453,1640738547.543
1640738550.574,1640738551.666
1640738554.721,1640738555.832
1640738558.84,1640738559.904
1640738562.96,1640738564.03
1640738567.11,1640738568.218
1640738571.222,1640738572.298
1640738575.343,1640738576.44
1640738579.465,1640738580.52
1640738583.589,1640738584.669
1640738587.715,1640738588.784
1640738591.84,1640738592.929
1640738596.275,1640738597.366
1640738600.412,1640738601.524
1640738604.554,1640738605.623
1640738608.692,1640738609.77
1640738612.798,1640738613.87
1640738616.939,1640738618.061
1640738621.041,1640738622.172
1640738625.163,1640738626.246
1640738629.292,1640738630.368
1640738633.425,1640738634.522
1640738637.54,1640738638.604
1640738641.68,1640738642.803
1640738645.79,1640738646.867
1640738649.915,1640738650.989
1640738654.05,1640738655.159
1640738658.183,1640738659.302
1640738662.305,1640738663.396
1640738666.434,1640738667.524
1640738670.568,1640738671.672
1640738674.679,1640738675.747
1640738678.839,1640738679.919
1640738682.963,1640738684.053
1640738687.11,1640738688.238
1640738691.241,1640738692.336
1640738695.366,1640738696.44
1640738699.486,1640738700.551
1640738703.62,1640738704.703
1640738707.743,1640738708.816
1640738711.862,1640738712.961
1640738716.026,1640738717.1
