Start,End
1640557511.492,1640557514.822
1640557521.61,1640557524.801
1640557531.742,1640557534.775
1640557541.872,1640557545.025
1640557552.002,1640557555.259
1640557562.177,1640557565.483
1640557572.315,1640557575.528
1640557582.426,1640557585.743
1640557592.804,1640557595.982
1640557602.937,1640557606.302
1640557613.088,1640557616.408
1640557623.201,1640557626.382
1640557633.356,1640557636.676
1640557643.734,1640557646.963
1640557653.873,1640557657.196
1640557664.011,1640557667.319
1640557674.199,1640557677.407
1640557684.336,1640557689.364
1640557694.478,1640557697.688
1640557704.581,1640557707.924
1640557714.741,1640557717.973
1640557724.885,1640557728.231
1640557735.009,1640557738.288
1640557745.193,1640557748.412
1640557755.349,1640557758.387
1640557765.448,1640557768.645
1640557775.573,1640557778.829
1640557785.706,1640557790.608
1640557795.853,1640557799.147
1640557805.988,1640557809.246
1640557816.141,1640557819.352
1640557826.289,1640557829.625
1640557836.677,1640557840.332
1640557846.801,1640557850.064
1640557856.961,1640557861.892
1640557867.073,1640557870.087
1640557877.321,1640557880.572
1640557887.401,1640557890.746
1640557897.525,1640557900.754
1640557907.675,1640557911.233
1640557917.806,1640557920.711
1640557927.941,1640557931.204
1640557938.096,1640557941.598
1640557948.206,1640557951.426
1640557958.358,1640557963.353
1640557968.476,1640557971.693
1640557978.59,1640557983.653
1640557988.725,1640557991.933
1640557998.862,1640558001.874
1640558008.992,1640558012.188
1640558019.129,1640558022.374
1640558029.254,1640558032.308
1640558039.438,1640558042.725
1640558049.555,1640558053.918
1640558059.699,1640558062.766
1640558069.841,1640558073.037
1640558080.183,1640558083.47
1640558090.298,1640558093.517
1640558100.436,1640558103.752
1640558110.56,1640558113.875
1640558120.679,1640558123.911
1640558130.807,1640558134.079
1640558140.946,1640558144.174
1640558151.066,1640558154.379
1640558161.218,1640558164.396
1640558171.341,1640558174.733
1640558181.482,1640558184.731
1640558191.624,1640558195.994
1640558201.749,1640558205.092
1640558211.887,1640558214.875
1640558222.06,1640558225.306
1640558232.176,1640558235.474
1640558242.302,1640558245.571
1640558252.437,1640558257.492
1640558262.592,1640558265.588
1640558272.719,1640558275.912
1640558282.873,1640558286.247
1640558293.025,1640558296.042
1640558303.169,1640558306.5
1640558313.347,1640558316.508
1640558323.753,1640558326.733
1640558333.895,1640558337.107
1640558344.081,1640558347.099
1640558354.186,1640558357.352
1640558364.318,1640558367.595
1640558374.449,1640558377.661
1640558384.593,1640558389.603
1640558394.728,1640558397.902
1640558404.915,1640558409.912
1640558415.033,1640558418.358
1640558425.157,1640558430.074
1640558435.298,1640558438.581
1640558445.414,1640558448.636
1640558455.543,1640558458.813
1640558465.677,1640558468.976
1640558475.81,1640558479.127
1640558485.934,1640558489.159
1640558496.072,1640558499.045
1640558506.211,1640558509.368
1640558516.36,1640558521.134
1640558526.493,1640558529.823
1640558536.634,1640558539.841
1640558546.783,1640558550.076
1640558556.923,1640558563.739
1640558567.32,1640558570.515
1640558577.46,1640558582.484
1640558587.609,1640558590.828
1640558597.733,1640558600.764
1640558607.893,1640558611.089
1640558618.035,1640558624.875
1640558628.155,1640558631.349
1640558638.283,1640558641.243
1640558648.414,1640558653.202
1640558658.614,1640558662.224
1640558668.748,1640558672.483
1640558678.89,1640558681.824
1640558689.019,1640558694.122
1640558699.147,1640558702.384
1640558709.284,1640558712.303
1640558719.411,1640558722.64
1640558729.565,1640558732.89
1640558739.683,1640558742.88
1640558749.812,1640558752.87
1640558759.94,1640558763.183
1640558770.066,1640558773.255
1640558780.187,1640558783.52
1640558790.322,1640558793.559
1640558800.457,1640558803.177
1640558810.864,1640558813.847
1640558820.983,1640558824.344
1640558831.127,1640558834.285
1640558841.313,1640558844.644
1640558851.455,1640558854.626
1640558861.582,1640558864.84
1640558871.697,1640558874.726
1640558881.866,1640558885.038
1640558892.016,1640558894.99
1640558902.155,1640558905.335
1640558912.311,1640558917.206
1640558922.429,1640558927.322
1640558932.572,1640558935.839
1640558942.72,1640558946.054
1640558952.857,1640558956.047
1640558963.011,1640558966.206
1640558973.147,1640558976.347
1640558983.349,1640558986.668
1640558993.471,1640558996.511
1640559003.663,1640559007.082
1640559013.789,1640559016.85
1640559023.93,1640559029.245
1640559034.069,1640559037.751
1640559044.211,1640559047.965
1640559054.667,1640559058.048
1640559064.815,1640559068.079
1640559074.951,1640559078.314
1640559085.094,1640559088.479
1640559095.226,1640559098.563
1640559105.366,1640559108.836
1640559115.508,1640559119.031
1640559125.646,1640559129.063
1640559135.764,1640559138.853
1640559145.899,1640559149.196
1640559156.039,1640559159.511
1640559166.187,1640559169.606
1640559176.309,1640559179.723
1640559186.432,1640559189.846
1640559196.562,1640559199.985
1640559206.797,1640559209.921
1640559216.88,1640559220.248
1640559227.021,1640559230.161
1640559237.132,1640559240.533
1640559247.277,1640559250.536
1640559257.424,1640559260.827
1640559267.574,1640559271.014
1640559277.685,1640559280.748
1640559287.821,1640559290.973
1640559298.26,1640559301.647
1640559308.388,1640559311.684
1640559318.522,1640559321.908
1640559328.652,1640559332.071
1640559338.794,1640559342.127
1640559348.932,1640559352.332
1640559359.065,1640559362.478
1640559369.201,1640559372.508
1640559379.383,1640559382.759
1640559389.541,1640559393.606
1640559399.663,1640559402.921
1640559409.83,1640559413.271
1640559419.983,1640559423.309
1640559430.119,1640559435.129
1640559440.262,1640559447.057
1640559450.421,1640559453.828
1640559460.558,1640559465.574
1640559470.698,1640559475.827
1640559480.853,1640559484.08
1640559490.976,1640559494.267
1640559501.13,1640559504.595
1640559511.321,1640559514.633
1640559521.448,1640559524.775
1640559531.595,1640559535.003
1640559542.034,1640559545.334
1640559552.189,1640559555.607
1640559562.327,1640559565.776
1640559572.462,1640559575.76
1640559582.601,1640559586.028
1640559592.74,1640559597.882
1640559602.877,1640559606.194
1640559613.019,1640559616.382
1640559623.143,1640559626.635
1640559633.299,1640559636.593
1640559643.402,1640559646.894
1640559653.55,1640559657.013
1640559663.682,1640559667.391
1640559673.838,1640559677.191
1640559683.982,1640559687.4
1640559694.104,1640559697.518
1640559704.233,1640559708.742
1640559714.381,1640559717.541
1640559724.522,1640559727.983
1640559734.648,1640559737.91
1640559744.778,1640559748.162
1640559754.905,1640559760.039
1640559765.034,1640559768.282
1640559775.181,1640559778.632
1640559785.582,1640559789.035
1640559795.781,1640559799.236
1640559805.896,1640559809.217
1640559816.095,1640559819.232
1640559826.23,1640559829.674
1640559836.354,1640559839.618
1640559846.487,1640559849.939
1640559856.629,1640559860.106
1640559866.767,1640559870.074
1640559876.928,1640559880.343
1640559887.079,1640559892.3
1640559897.203,1640559900.572
1640559907.41,1640559910.761
1640559917.536,1640559920.932
1640559927.689,1640559931.123
1640559937.831,1640559941.284
1640559947.959,1640559951.224
1640559958.094,1640559961.193
1640559968.234,1640559971.676
1640559978.37,1640559981.484
1640559988.497,1640559991.865
1640559998.713,1640560002.112
1640560008.855,1640560012.261
1640560018.992,1640560022.274
1640560029.388,1640560033.041
1640560039.525,1640560042.883
1640560049.665,1640560053.124
1640560059.81,1640560062.855
1640560069.937,1640560073.476
1640560080.092,1640560083.451
1640560090.233,1640560093.262
1640560100.605,1640560104.078
1640560110.748,1640560114.099
1640560120.87,1640560124.243
1640560131.031,1640560134.494
1640560141.145,1640560144.53
1640560151.285,1640560154.587
1640560161.413,1640560164.784
1640560171.551,1640560174.907
1640560181.689,1640560186.683
1640560191.861,1640560195.305
1640560202.014,1640560207.18
1640560212.129,1640560215.393
1640560222.268,1640560225.706
1640560232.391,1640560235.788
1640560242.558,1640560245.88
1640560252.699,1640560256.107
1640560262.822,1640560266.122
1640560273.186,1640560276.328
1640560283.317,1640560286.59
1640560293.45,1640560296.854
1640560303.589,1640560306.691
1640560313.745,1640560317.088
1640560323.857,1640560327.292
1640560333.989,1640560337.335
1640560344.15,1640560347.4
1640560354.296,1640560357.454
1640560364.419,1640560367.822
1640560374.567,1640560377.981
1640560384.707,1640560388.163
1640560394.847,1640560398.155
1640560405.015,1640560408.446
1640560415.117,1640560418.538
1640560425.28,1640560428.644
1640560435.381,1640560438.826
1640560445.529,1640560448.862
1640560455.69,1640560461.021
1640560465.807,1640560469.207
1640560475.97,1640560481.007
1640560486.121,1640560489.566
1640560496.225,1640560501.354
1640560506.472,1640560509.743
1640560516.881,1640560525.861
1640560527.001,1640560530.307
1640560537.145,1640560540.287
1640560547.274,1640560550.641
1640560557.417,1640560560.825
1640560567.523,1640560570.861
1640560577.709,1640560581.079
1640560587.814,1640560591.161
1640560597.962,1640560601.379
1640560608.113,1640560611.506
1640560618.238,1640560621.486
1640560628.379,1640560631.802
1640560638.518,1640560641.986
1640560648.654,1640560652.039
1640560658.791,1640560661.802
1640560668.948,1640560672.096
1640560679.077,1640560682.583
1640560689.243,1640560692.628
1640560699.36,1640560702.822
1640560709.501,1640560714.682
1640560719.63,1640560723.043
1640560729.772,1640560732.929
1640560739.903,1640560743.024
1640560750.035,1640560753.43
1640560760.414,1640560763.724
1640560770.564,1640560773.644
1640560780.737,1640560784.114
1640560790.867,1640560794.223
1640560800.999,1640560804.315
1640560811.136,1640560814.582
1640560821.284,1640560824.409
1640560831.414,1640560834.77
1640560841.56,1640560844.949
1640560851.721,1640560854.827
1640560861.854,1640560865.222
1640560872.017,1640560876.566
1640560882.146,1640560885.511
1640560892.256,1640560895.567
1640560902.382,1640560906.983
1640560912.524,1640560915.984
1640560922.649,1640560925.963
1640560932.777,1640560938.242
1640560942.893,1640560946.009
1640560953.022,1640560956.464
1640560963.152,1640560966.489
1640560973.296,1640560977.828
1640560983.423,1640560986.727
1640560993.553,1640560997.048
1640561003.969,1640561007.367
1640561014.122,1640561019.227
1640561024.244,1640561027.387
1640561034.37,1640561037.746
1640561044.515,1640561047.987
1640561054.662,1640561057.88
1640561064.796,1640561068.188
1640561074.92,1640561078.305
1640561085.044,1640561088.487
1640561095.175,1640561098.506
1640561105.315,1640561108.474
1640561115.468,1640561118.587
1640561125.601,1640561132.224
1640561135.736,1640561139.149
1640561145.871,1640561149.398
1640561156.017,1640561159.326
1640561166.176,1640561169.616
1640561176.3,1640561179.673
1640561186.481,1640561189.925
1640561196.593,1640561199.906
1640561206.71,1640561210.161
1640561216.926,1640561220.273
1640561227.038,1640561230.462
1640561237.157,1640561240.429
1640561247.535,1640561252.604
1640561257.671,1640561261.09
1640561267.806,1640561271.204
1640561277.946,1640561281.272
1640561288.08,1640561291.37
1640561298.206,1640561301.495
1640561308.355,1640561311.719
1640561318.512,1640561321.809
1640561328.649,1640561332.153
1640561338.792,1640561343.915
1640561348.919,1640561352.305
1640561359.045,1640561362.427
1640561369.182,1640561372.226
1640561379.334,1640561384.743
1640561389.461,1640561392.832
1640561399.593,1640561403.028
1640561409.738,1640561413.105
1640561419.864,1640561426.719
1640561430.026,1640561433.487
1640561440.15,1640561443.263
1640561450.284,1640561453.326
1640561460.459,1640561463.869
1640561470.567,1640561473.726
1640561480.717,1640561484.089
1640561491.094,1640561494.489
1640561501.226,1640561504.386
1640561511.372,1640561514.547
1640561521.484,1640561524.697
1640561531.613,1640561536.666
1640561541.746,1640561546.757
1640561551.886,1640561555.226
1640561562.013,1640561565.449
1640561572.128,1640561575.788
1640561582.259,1640561585.586
1640561592.404,1640561595.847
1640561602.539,1640561609.391
1640561612.677,1640561616.068
1640561622.8,1640561627.277
1640561632.955,1640561638.066
1640561643.126,1640561646.437
1640561653.241,1640561656.672
1640561663.38,1640561666.645
1640561673.487,1640561676.605
1640561683.617,1640561686.991
1640561693.767,1640561696.917
1640561703.898,1640561706.927
1640561714.027,1640561717.128
1640561724.193,1640561727.596
1640561734.655,1640561738.013
1640561744.755,1640561748.117
1640561754.885,1640561758.031
1640561765.011,1640561768.446
1640561775.14,1640561778.291
1640561785.278,1640561788.646
1640561795.401,1640561798.81
1640561805.54,1640561808.907
1640561815.664,1640561820.689
1640561825.8,1640561829.151
1640561835.92,1640561839.27
1640561846.048,1640561849.393
1640561856.178,1640561859.629
1640561866.333,1640561869.73
1640561876.439,1640561879.808
1640561886.568,1640561890.009
1640561896.719,1640561900.138
1640561906.853,1640561910.046
1640561916.989,1640561920.32
1640561927.113,1640561930.427
1640561937.252,1640561940.67
1640561947.39,1640561950.689
1640561957.537,1640561962.65
1640561967.691,1640561970.992
1640561978.096,1640561981.537
1640561988.262,1640561991.638
1640561998.539,1640562001.955
1640562008.695,1640562012.08
1640562018.823,1640562022.29
1640562028.96,1640562032.369
1640562039.109,1640562042.128
1640562049.239,1640562052.629
1640562059.398,1640562062.748
1640562069.546,1640562072.981
1640562079.666,1640562082.986
1640562089.802,1640562093.212
1640562099.963,1640562104.713
1640562110.126,1640562113.35
1640562120.256,1640562123.628
1640562130.401,1640562136.511
1640562140.537,1640562143.987
1640562150.678,1640562153.975
1640562160.833,1640562166.008
1640562170.977,1640562174.309
1640562181.105,1640562184.499
1640562191.247,1640562194.527
1640562201.391,1640562204.89
1640562211.567,1640562214.868
1640562221.889,1640562225.327
1640562232.008,1640562235.309
1640562242.152,1640562245.49
1640562252.31,1640562255.697
1640562262.431,1640562266.908
1640562272.584,1640562276.013
1640562282.699,1640562286.351
1640562292.846,1640562296.513
1640562302.998,1640562306.403
1640562313.175,1640562316.8
1640562323.269,1640562326.648
1640562333.405,1640562336.809
1640562343.539,1640562346.828
1640562353.656,1640562357.07
1640562363.791,1640562367.125
1640562373.934,1640562377.349
1640562384.059,1640562388.625
1640562394.202,1640562397.509
1640562404.332,1640562407.731
1640562414.463,1640562417.854
1640562424.599,1640562427.908
1640562434.739,1640562438.094
1640562444.938,1640562448.126
1640562455.089,1640562458.474
1640562465.458,1640562468.93
1640562475.638,1640562479.259
1640562485.804,1640562489.27
1640562495.918,1640562499.233
1640562506.066,1640562509.474
1640562516.216,1640562519.316
1640562526.355,1640562529.61
1640562536.51,1640562539.972
1640562546.638,1640562549.937
1640562556.761,1640562560.091
1640562566.918,1640562570.071
1640562577.09,1640562580.493
1640562587.218,1640562592.316
1640562597.353,1640562600.714
1640562607.494,1640562611.156
1640562617.631,1640562621.099
1640562627.749,1640562631.13
1640562637.9,1640562640.969
1640562648.036,1640562651.415
1640562658.158,1640562663.376
1640562668.366,1640562671.694
1640562678.497,1640562681.889
1640562688.621,1640562691.913
1640562698.754,1640562702.199
1640562709.169,1640562712.488
1640562719.32,1640562722.752
1640562729.461,1640562732.864
1640562739.591,1640562742.728
1640562749.71,1640562753.138
1640562759.851,1640562763.254
1640562770.128,1640562773.502
1640562780.245,1640562783.373
1640562790.364,1640562795.574
1640562800.49,1640562804.172
1640562810.619,1640562813.659
1640562820.744,1640562824.15
1640562830.893,1640562834.254
1640562841.045,1640562844.451
1640562851.182,1640562854.581
1640562861.3,1640562864.594
1640562871.455,1640562874.622
1640562881.634,1640562884.951
1640562891.719,1640562895.062
1640562901.866,1640562905.338
1640562911.983,1640562915.314
1640562922.117,1640562927.302
1640562932.247,1640562935.594
1640562942.391,1640562945.728
1640562952.761,1640562956.2
1640562962.964,1640562966.217
1640562973.108,1640562976.515
1640562983.245,1640562986.856
1640562993.373,1640562996.76
1640563003.502,1640563006.941
1640563013.626,1640563016.978
1640563023.767,1640563027.222
1640563033.912,1640563037.259
1640563044.033,1640563047.421
1640563054.176,1640563057.556
1640563064.304,1640563067.616
1640563074.428,1640563077.819
1640563084.566,1640563087.731
1640563094.7,1640563098.076
1640563104.844,1640563108.496
1640563114.973,1640563118.595
1640563125.112,1640563128.472
1640563135.265,1640563138.582
1640563145.413,1640563148.892
1640563155.57,1640563158.941
1640563165.701,1640563168.796
1640563175.841,1640563179.163
1640563186.007,1640563188.753
1640563196.451,1640563199.463
1640563206.636,1640563209.535
1640563216.788,1640563219.923
1640563226.934,1640563229.879
1640563237.069,1640563240.318
1640563247.249,1640563250.58
1640563257.4,1640563260.677
1640563267.541,1640563271.168
1640563277.67,1640563280.859
1640563287.819,1640563291.105
1640563297.974,1640563301.266
1640563308.074,1640563311.379
1640563318.219,1640563321.439
1640563328.353,1640563331.538
1640563338.488,1640563345.089
1640563348.645,1640563353.569
1640563358.767,1640563363.837
1640563368.905,1640563372.159
1640563379.058,1640563382.347
1640563389.216,1640563392.535
1640563399.38,1640563402.628
1640563409.498,1640563414.785
1640563419.637,1640563422.747
1640563429.778,1640563433.059
1640563440.235,1640563443.208
1640563450.412,1640563453.638
1640563460.558,1640563463.896
1640563470.674,1640563473.897
1640563480.812,1640563484.086
1640563490.948,1640563494.141
1640563501.09,1640563504.747
1640563511.219,1640563514.54
1640563521.396,1640563524.606
1640563531.521,1640563535.021
1640563541.652,1640563544.87
1640563551.784,1640563554.825
1640563561.92,1640563564.858
1640563572.082,1640563575.323
1640563582.218,1640563589.06
1640563592.33,1640563595.219
1640563602.483,1640563605.775
1640563612.599,1640563615.803
1640563622.796,1640563625.998
1640563633.085,1640563636.189
1640563643.215,1640563646.478
1640563653.347,1640563658.418
1640563663.491,1640563666.72
1640563673.618,1640563676.837
1640563684.053,1640563687.299
1640563694.178,1640563697.435
1640563704.304,1640563707.862
1640563714.462,1640563717.4
1640563724.598,1640563727.847
1640563734.752,1640563737.986
1640563744.891,1640563748.197
1640563755.038,1640563758.329
1640563765.239,1640563768.497
1640563775.38,1640563778.609
1640563785.544,1640563788.798
1640563795.647,1640563798.799
1640563805.797,1640563809.043
1640563815.933,1640563820.369
1640563826.083,1640563829.301
1640563836.213,1640563839.449
1640563846.348,1640563849.699
1640563856.484,1640563859.689
1640563866.626,1640563869.819
1640563876.745,1640563879.919
1640563886.908,1640563890.181
1640563897.03,1640563900.283
1640563907.15,1640563910.339
1640563917.292,1640563920.539
1640563927.696,1640563930.905
1640563937.855,1640563941.06
1640563948.002,1640563951.259
1640563958.139,1640563961.419
1640563968.262,1640563971.244
1640563978.405,1640563981.64
1640563988.547,1640563991.779
1640563998.682,1640564002.121
1640564008.821,1640564012.185
1640564018.942,1640564022.161
1640564029.069,1640564032.634
1640564039.211,1640564042.689
1640564049.333,1640564052.462
1640564059.517,1640564062.791
1640564069.646,1640564072.844
1640564079.823,1640564083.061
1640564089.946,1640564093.164
1640564100.071,1640564103.291
1640564110.201,1640564113.453
1640564120.356,1640564123.541
1640564130.571,1640564133.78
1640564140.696,1640564143.952
1640564150.835,1640564154.053
1640564160.946,1640564164.177
1640564171.374,1640564174.662
1640564181.571,1640564184.525
1640564191.691,1640564194.901
1640564201.82,1640564205.034
1640564211.952,1640564215.18
1640564222.103,1640564225.19
1640564232.249,1640564235.621
1640564242.422,1640564245.572
1640564252.558,1640564255.726
1640564262.753,1640564265.994
1640564272.882,1640564276.114
1640564283.02,1640564288.042
1640564293.137,1640564297.509
1640564303.273,1640564306.453
1640564313.423,1640564318.428
1640564323.542,1640564326.692
1640564333.678,1640564336.95
1640564343.818,1640564348.712
1640564353.987,1640564357.19
1640564364.117,1640564367.052
1640564374.232,1640564377.49
1640564384.374,1640564387.531
1640564394.504,1640564397.689
1640564404.633,1640564407.891
1640564415.067,1640564418.215
1640564425.195,1640564428.37
1640564435.353,1640564438.51
1640564445.504,1640564448.697
1640564455.644,1640564460.572
1640564465.759,1640564468.917
1640564475.89,1640564479.074
1640564486.051,1640564489.258
1640564496.177,1640564499.383
1640564506.306,1640564509.645
1640564516.432,1640564519.646
1640564526.559,1640564531.391
1640564536.711,1640564539.916
1640564546.829,1640564549.991
1640564556.949,1640564560.151
1640564567.096,1640564570.393
1640564577.225,1640564580.47
1640564587.371,1640564590.684
1640564597.487,1640564600.672
1640564607.62,1640564610.818
1640564617.75,1640564621.17
1640564627.88,1640564631.059
1640564638.029,1640564640.991
1640564648.203,1640564651.379
1640564658.595,1640564661.815
1640564668.747,1640564671.9
1640564678.873,1640564681.796
1640564689.023,1640564692.222
1640564699.154,1640564702.332
1640564709.305,1640564712.259
1640564719.447,1640564722.657
1640564729.563,1640564733.221
1640564739.755,1640564744.629
1640564749.873,1640564753.017
1640564760.002,1640564763.25
1640564770.138,1640564773.048
1640564780.288,1640564783.541
1640564790.42,1640564793.598
1640564800.561,1640564803.796
1640564810.695,1640564813.641
1640564820.825,1640564823.759
1640564830.979,1640564834.162
1640564841.1,1640564844.58
1640564851.229,1640564854.387
1640564861.366,1640564865.762
1640564871.493,1640564874.683
1640564881.635,1640564884.88
1640564891.766,1640564894.98
1640564902.176,1640564905.328
1640564912.299,1640564918.673
1640564922.442,1640564925.67
1640564932.561,1640564935.78
1640564942.796,1640564945.772
1640564952.889,1640564956.18
1640564963.022,1640564966.18
1640564973.175,1640564976.103
1640564983.312,1640564986.49
1640564993.461,1640564996.801
1640565003.658,1640565006.988
1640565013.832,1640565017.045
1640565023.962,1640565027.183
1640565034.128,1640565037.323
1640565044.26,1640565049.566
1640565054.405,1640565057.379
1640565064.529,1640565067.786
1640565074.666,1640565077.892
1640565084.801,1640565087.97
1640565094.947,1640565098.511
1640565105.077,1640565108.287
1640565115.216,1640565118.431
1640565125.344,1640565128.568
1640565135.49,1640565138.711
1640565145.913,1640565149.098
1640565156.035,1640565159.221
1640565166.161,1640565169.332
1640565176.363,1640565179.85
1640565186.488,1640565189.692
1640565196.643,1640565201.463
1640565206.779,1640565209.952
1640565216.908,1640565220.124
1640565227.059,1640565230.312
1640565237.208,1640565240.362
1640565247.334,1640565250.671
1640565257.477,1640565260.707
1640565267.629,1640565270.912
1640565277.769,1640565280.971
1640565287.907,1640565291.23
1640565298.038,1640565301.292
1640565308.21,1640565311.529
