Start,End
1641153170.749,1641153171.759
1641153180.875,1641153181.892
1641153191.011,1641153192.104
1641153201.157,1641153202.183
1641153211.298,1641153212.34
1641153221.449,1641153222.512
1641153231.556,1641153232.572
1641153241.937,1641153242.959
1641153252.076,1641153253.142
1641153262.215,1641153263.292
1641153272.339,1641153273.408
1641153282.471,1641153283.493
1641153292.629,1641153293.648
1641153302.799,1641153303.852
1641153312.925,1641153313.973
1641153323.069,1641153324.112
1641153333.279,1641153334.293
1641153343.383,1641153344.127
1641153353.512,1641153354.372
1641153363.662,1641153364.699
1641153373.846,1641153374.926
1641153383.942,1641153385.002
1641153394.074,1641153395.138
1641153404.199,1641153405.27
1641153414.358,1641153415.417
1641153424.461,1641153425.505
1641153434.59,1641153435.617
1641153444.736,1641153445.794
1641153454.852,1641153455.875
1641153465.007,1641153466.031
1641153475.142,1641153476.185
1641153485.57,1641153486.631
1641153495.697,1641153496.655
1641153505.813,1641153506.84
1641153515.956,1641153517.105
1641153526.109,1641153527.17
1641153536.246,1641153537.411
1641153546.367,1641153547.427
1641153556.513,1641153557.677
1641153566.671,1641153567.829
1641153576.791,1641153577.847
1641153586.918,1641153588.072
1641153597.055,1641153598.209
1641153607.195,1641153608.276
1641153617.322,1641153618.496
1641153627.457,1641153628.615
1641153637.596,1641153638.67
1641153647.736,1641153648.876
1641153657.868,1641153658.923
1641153668.004,1641153669.173
1641153678.144,1641153679.264
1641153688.317,1641153689.379
1641153698.401,1641153699.533
1641153708.563,1641153709.596
1641153718.733,1641153719.894
1641153729.057,1641153730.216
1641153739.201,1641153740.238
1641153749.325,1641153750.442
1641153759.462,1641153760.612
1641153769.588,1641153770.632
1641153779.731,1641153780.777
1641153789.852,1641153790.932
1641153799.988,1641153801.004
1641153810.117,1641153811.141
1641153820.272,1641153821.334
1641153830.409,1641153831.448
1641153840.534,1641153841.61
1641153850.677,1641153851.708
1641153860.806,1641153861.874
1641153870.941,1641153872.009
1641153881.074,1641153882.129
1641153891.225,1641153892.267
1641153901.369,1641153902.425
1641153911.518,1641153912.551
1641153921.645,1641153922.699
1641153931.79,1641153932.845
1641153941.926,1641153942.983
1641153952.08,1641153953.126
1641153962.197,1641153963.333
1641153972.632,1641153973.707
1641153982.797,1641153983.874
1641153992.915,1641153993.939
1641154003.081,1641154004.145
1641154013.199,1641154014.283
1641154023.328,1641154024.371
1641154033.487,1641154034.555
1641154043.62,1641154044.643
1641154053.764,1641154054.808
1641154063.922,1641154064.983
1641154074.052,1641154075.087
1641154084.239,1641154085.298
1641154094.396,1641154095.444
1641154104.527,1641154105.538
1641154114.684,1641154115.727
1641154124.81,1641154125.875
1641154134.95,1641154136.015
1641154145.099,1641154146.253
1641154155.243,1641154156.278
1641154165.401,1641154166.459
1641154175.528,1641154176.599
1641154185.669,1641154186.699
1641154195.799,1641154196.852
1641154206.026,1641154207.046
1641154216.425,1641154217.49
1641154226.518,1641154227.57
1641154236.666,1641154237.705
1641154246.803,1641154247.822
1641154256.961,1641154258.007
1641154267.096,1641154268.151
1641154277.255,1641154278.285
1641154287.392,1641154288.463
1641154297.535,1641154298.59
1641154307.681,1641154308.828
1641154317.812,1641154318.867
1641154327.935,1641154328.941
1641154338.101,1641154339.168
1641154348.209,1641154349.226
1641154358.396,1641154359.456
1641154368.545,1641154369.59
1641154378.679,1641154379.785
1641154388.844,1641154389.902
1641154398.98,1641154399.996
1641154409.124,1641154410.145
1641154419.249,1641154420.306
1641154429.388,1641154430.523
1641154439.535,1641154440.6
1641154449.67,1641154450.697
1641154460.073,1641154461.158
1641154470.216,1641154471.358
1641154480.358,1641154481.372
1641154490.502,1641154491.662
1641154500.652,1641154501.682
1641154510.82,1641154511.939
1641154520.959,1641154522.033
1641154531.112,1641154532.235
1641154541.26,1641154542.403
1641154551.405,1641154552.451
1641154561.54,1641154562.66
1641154571.745,1641154572.773
1641154581.921,1641154583.087
1641154592.043,1641154593.086
1641154602.18,1641154603.322
1641154612.326,1641154613.36
1641154622.508,1641154623.525
1641154632.652,1641154633.786
1641154642.831,1641154643.895
1641154652.948,1641154654.096
1641154663.1,1641154664.184
1641154673.248,1641154674.305
1641154683.387,1641154684.537
1641154693.556,1641154694.652
1641154703.991,1641154705.068
1641154714.109,1641154715.266
1641154724.246,1641154725.301
1641154734.37,1641154735.402
1641154744.519,1641154745.676
1641154754.664,1641154755.707
1641154764.779,1641154765.906
1641154774.904,1641154775.943
1641154785.032,1641154786.054
1641154795.169,1641154796.324
1641154805.292,1641154806.311
1641154815.529,1641154816.705
1641154825.606,1641154826.651
1641154835.782,1641154836.926
1641154845.906,1641154846.964
1641154856.033,1641154857.11
1641154866.164,1641154867.326
1641154876.299,1641154877.353
1641154886.475,1641154887.618
1641154896.621,1641154897.682
1641154906.763,1641154907.828
1641154916.893,1641154918.036
1641154927.032,1641154928.08
1641154937.197,1641154938.238
1641154947.601,1641154948.724
1641154957.73,1641154958.74
1641154967.898,1641154969.058
1641154978.028,1641154979.054
1641154988.18,1641154989.257
1641154998.325,1641154999.478
1641155008.45,1641155009.525
1641155018.58,1641155019.628
1641155028.718,1641155029.871
1641155038.865,1641155039.937
1641155048.991,1641155050.143
1641155059.119,1641155060.132
1641155069.329,1641155070.482
1641155079.469,1641155080.5
1641155089.6,1641155090.627
1641155099.745,1641155100.897
1641155109.905,1641155110.958
1641155120.065,1641155121.096
1641155130.186,1641155131.314
1641155140.305,1641155141.329
1641155150.446,1641155151.603
1641155160.61,1641155161.658
1641155170.723,1641155171.782
1641155180.858,1641155182.025
1641155191.221,1641155192.273
1641155201.397,1641155202.549
1641155211.51,1641155212.564
1641155221.667,1641155222.777
1641155231.808,1641155232.857
1641155241.932,1641155242.987
1641155252.071,1641155253.239
1641155262.217,1641155263.262
1641155272.363,1641155273.381
1641155282.502,1641155283.652
1641155292.623,1641155293.643
1641155302.808,1641155303.933
1641155312.954,1641155314.001
1641155323.177,1641155324.296
1641155333.247,1641155334.261
1641155343.415,1641155344.557
1641155353.54,1641155354.62
1641155363.658,1641155364.686
1641155373.8,1641155374.95
1641155383.937,1641155385.0
1641155394.057,1641155395.171
1641155404.217,1641155405.282
1641155414.351,1641155415.425
1641155424.479,1641155425.637
1641155434.9,1641155435.985
1641155445.016,1641155446.038
1641155455.178,1641155456.235
1641155465.306,1641155466.45
1641155475.433,1641155476.514
1641155485.579,1641155486.729
1641155495.708,1641155496.788
1641155505.869,1641155506.943
1641155516.045,1641155517.162
1641155526.119,1641155527.178
1641155536.263,1641155537.383
1641155546.406,1641155547.433
1641155556.539,1641155557.683
1641155566.691,1641155567.738
1641155576.841,1641155577.887
1641155586.972,1641155588.043
1641155597.105,1641155598.235
1641155607.259,1641155608.273
1641155617.392,1641155618.543
1641155627.539,1641155628.562
1641155637.676,1641155638.826
1641155647.802,1641155648.824
1641155657.939,1641155659.088
1641155668.109,1641155669.177
1641155678.552,1641155679.613
1641155688.692,1641155689.811
1641155698.829,1641155699.861
1641155708.986,1641155710.106
1641155719.115,1641155720.173
1641155729.249,1641155730.302
1641155739.386,1641155740.505
1641155749.518,1641155750.538
1641155759.672,1641155760.79
1641155769.783,1641155770.802
1641155779.924,1641155780.976
1641155790.053,1641155791.165
1641155800.179,1641155801.214
1641155810.331,1641155811.406
1641155820.491,1641155821.619
1641155830.585,1641155831.659
1641155840.712,1641155841.835
1641155850.852,1641155851.893
1641155860.985,1641155862.138
1641155871.104,1641155872.141
1641155881.24,1641155882.284
1641155891.407,1641155892.437
1641155901.573,1641155902.31
1641155911.691,1641155912.847
1641155922.064,1641155923.102
1641155932.2,1641155933.331
1641155942.345,1641155943.371
1641155952.478,1641155953.616
1641155962.625,1641155963.673
1641155972.753,1641155973.894
1641155982.874,1641155983.947
1641155993.007,1641155994.126
1641156003.236,1641156004.282
1641156013.378,1641156014.492
1641156023.513,1641156024.567
1641156033.664,1641156034.796
1641156043.784,1641156044.809
1641156053.915,1641156055.091
1641156064.081,1641156065.1
1641156074.215,1641156075.25
1641156084.358,1641156085.517
1641156094.479,1641156095.505
1641156104.637,1641156105.704
1641156114.756,1641156115.911
1641156124.924,1641156125.974
1641156135.061,1641156136.194
1641156145.194,1641156146.24
1641156155.36,1641156156.526
1641156165.783,1641156166.827
1641156175.894,1641156177.048
1641156186.071,1641156187.122
1641156196.225,1641156197.306
1641156206.397,1641156207.545
1641156216.514,1641156217.531
1641156226.647,1641156227.715
1641156236.832,1641156237.971
1641156246.978,1641156248.04
1641156257.117,1641156258.276
1641156267.252,1641156268.3
1641156277.391,1641156278.511
1641156287.528,1641156288.571
1641156297.671,1641156298.838
1641156307.832,1641156308.885
1641156317.961,1641156319.013
1641156328.107,1641156329.236
1641156338.235,1641156339.288
1641156348.371,1641156349.495
1641156358.491,1641156359.565
1641156368.638,1641156369.756
1641156378.792,1641156379.841
1641156388.923,1641156389.953
1641156399.089,1641156400.233
1641156409.626,1641156410.699
1641156419.796,1641156420.864
1641156429.941,1641156431.065
1641156440.089,1641156441.147
1641156450.233,1641156451.363
1641156460.391,1641156461.438
1641156470.524,1641156471.675
1641156480.67,1641156481.722
1641156490.794,1641156491.867
1641156500.954,1641156502.105
1641156511.128,1641156512.178
1641156521.283,1641156522.422
1641156531.374,1641156532.428
1641156541.514,1641156542.654
1641156551.687,1641156552.732
1641156561.818,1641156562.966
1641156571.94,1641156572.961
1641156582.075,1641156583.102
1641156592.219,1641156593.326
1641156602.389,1641156603.463
1641156612.571,1641156613.647
1641156622.705,1641156623.844
1641156632.86,1641156633.885
1641156642.976,1641156644.101
1641156653.404,1641156654.45
1641156663.551,1641156664.718
1641156673.683,1641156674.718
1641156683.838,1641156684.889
1641156693.964,1641156695.084
1641156704.103,1641156705.134
1641156714.275,1641156715.422
1641156724.41,1641156725.432
1641156734.524,1641156735.676
1641156744.669,1641156745.721
1641156754.82,1641156755.883
1641156764.936,1641156766.085
1641156775.067,1641156776.12
1641156785.254,1641156786.417
1641156795.379,1641156796.394
1641156805.529,1641156806.69
1641156815.67,1641156816.721
1641156825.82,1641156826.978
1641156835.961,1641156837.006
1641156846.101,1641156847.247
1641156856.216,1641156857.218
1641156866.358,1641156867.513
1641156876.491,1641156877.545
1641156886.63,1641156887.667
1641156897.006,1641156898.186
1641156907.128,1641156908.15
1641156917.328,1641156918.491
1641156927.452,1641156928.473
1641156937.582,1641156938.643
1641156947.708,1641156948.823
1641156957.855,1641156958.907
1641156967.964,1641156969.122
1641156978.146,1641156979.168
1641156988.275,1641156989.39
1641156998.42,1641156999.428
1641157008.562,1641157009.722
1641157018.704,1641157019.748
1641157028.836,1641157029.956
1641157038.976,1641157040.045
1641157049.098,1641157050.237
1641157059.223,1641157060.239
1641157069.363,1641157070.505
1641157079.485,1641157080.559
1641157089.619,1641157090.739
1641157099.765,1641157100.821
1641157109.895,1641157110.949
1641157120.026,1641157121.156
1641157130.166,1641157131.223
1641157140.552,1641157141.685
1641157150.673,1641157151.73
1641157160.812,1641157161.974
1641157170.948,1641157172.009
1641157181.083,1641157182.198
1641157191.232,1641157192.303
1641157201.392,1641157202.476
1641157211.502,1641157212.638
1641157221.64,1641157222.701
1641157231.766,1641157232.804
1641157241.898,1641157243.023
1641157252.044,1641157253.093
1641157262.174,1641157263.297
1641157272.303,1641157273.368
1641157282.465,1641157283.559
1641157292.576,1641157293.609
1641157302.741,1641157303.892
1641157312.862,1641157313.914
1641157323.014,1641157324.174
1641157333.153,1641157334.191
1641157343.295,1641157344.357
1641157353.436,1641157354.552
1641157363.601,1641157364.62
1641157373.734,1641157374.803
1641157384.109,1641157385.252
1641157394.268,1641157395.283
1641157404.423,1641157405.492
1641157414.569,1641157415.726
1641157424.707,1641157425.757
1641157434.845,1641157435.923
1641157444.974,1641157446.042
1641157455.108,1641157456.14
1641157465.257,1641157466.283
1641157475.408,1641157476.545
1641157485.535,1641157486.591
1641157495.703,1641157496.766
1641157505.845,1641157506.919
1641157515.97,1641157517.117
1641157526.112,1641157527.124
1641157536.254,1641157537.293
1641157546.401,1641157547.541
1641157556.524,1641157557.549
1641157566.685,1641157567.745
1641157576.816,1641157577.841
1641157586.987,1641157588.112
1641157597.105,1641157598.167
1641157607.244,1641157608.302
1641157617.384,1641157618.437
1641157627.782,1641157628.848
1641157637.935,1641157639.081
1641157648.054,1641157649.09
1641157658.193,1641157659.225
1641157668.348,1641157669.376
1641157678.478,1641157679.589
1641157688.622,1641157689.691
1641157698.758,1641157699.791
1641157708.923,1641157709.993
1641157719.059,1641157720.14
1641157729.2,1641157730.355
1641157739.338,1641157740.357
1641157749.471,1641157750.523
1641157759.604,1641157760.665
1641157769.767,1641157770.901
1641157779.899,1641157780.938
1641157790.059,1641157791.117
1641157800.183,1641157801.206
1641157810.327,1641157811.497
1641157820.475,1641157821.5
1641157830.618,1641157831.67
1641157840.765,1641157841.804
1641157850.89,1641157852.012
1641157861.027,1641157862.106
1641157871.54,1641157872.587
1641157881.658,1641157882.796
1641157891.796,1641157892.843
1641157901.925,1641157902.967
1641157912.145,1641157913.255
1641157922.284,1641157923.341
1641157932.433,1641157933.48
1641157942.556,1641157943.701
1641157952.682,1641157953.741
1641157962.815,1641157963.837
1641157972.953,1641157974.066
1641157983.103,1641157984.175
1641157993.245,1641157994.398
1641158003.385,1641158004.42
1641158013.523,1641158014.553
1641158023.683,1641158024.834
1641158033.808,1641158034.861
1641158043.947,1641158044.981
1641158054.078,1641158055.104
1641158064.204,1641158065.363
1641158074.355,1641158075.409
1641158084.472,1641158085.508
1641158094.603,1641158095.726
1641158104.784,1641158105.85
1641158115.185,1641158116.241
1641158125.305,1641158126.325
1641158135.437,1641158136.552
1641158145.591,1641158146.648
1641158155.727,1641158156.794
1641158165.912,1641158167.046
1641158176.044,1641158177.125
1641158186.18,1641158187.231
1641158196.341,1641158197.392
1641158206.48,1641158207.522
1641158216.623,1641158217.663
1641158226.761,1641158227.797
1641158236.905,1641158238.077
1641158247.03,1641158248.044
1641158257.167,1641158258.186
1641158267.296,1641158268.314
1641158277.423,1641158278.581
1641158287.596,1641158288.665
1641158297.708,1641158298.763
1641158307.831,1641158308.858
1641158317.964,1641158319.111
1641158328.115,1641158329.186
1641158338.24,1641158339.264
1641158348.4,1641158349.564
1641158358.766,1641158359.839
1641158368.907,1641158369.926
1641158379.066,1641158380.125
1641158389.203,1641158390.274
1641158399.328,1641158400.092
1641158409.493,1641158410.358
1641158419.639,1641158420.785
1641158429.762,1641158430.835
1641158439.923,1641158441.013
1641158450.061,1641158451.082
1641158460.223,1641158461.276
1641158470.34,1641158471.456
1641158480.479,1641158481.489
1641158490.642,1641158491.697
1641158500.758,1641158501.9
1641158510.912,1641158511.961
1641158521.049,1641158522.105
1641158531.188,1641158532.229
1641158541.315,1641158542.473
1641158551.471,1641158552.518
1641158561.601,1641158562.646
1641158571.741,1641158572.765
1641158581.93,1641158583.136
1641158592.074,1641158593.129
1641158602.451,1641158603.469
1641158612.596,1641158613.654
1641158622.725,1641158623.787
1641158632.876,1641158634.004
1641158643.052,1641158644.094
1641158653.165,1641158654.231
1641158663.308,1641158664.38
1641158673.46,1641158674.506
1641158683.59,1641158684.337
1641158693.743,1641158694.588
1641158703.892,1641158705.031
1641158714.108,1641158715.134
1641158724.284,1641158725.309
1641158734.408,1641158735.476
1641158744.523,1641158745.542
1641158754.671,1641158755.83
1641158764.794,1641158765.856
1641158774.936,1641158775.85
1641158785.088,1641158786.104
1641158795.222,1641158796.272
1641158805.344,1641158806.391
1641158815.541,1641158816.691
1641158825.664,1641158826.732
1641158835.84,1641158836.858
1641158846.22,1641158847.276
1641158856.339,1641158857.448
1641158866.47,1641158867.523
1641158876.621,1641158877.691
1641158886.743,1641158887.8
1641158896.852,1641158897.956
1641158906.983,1641158908.039
1641158917.125,1641158918.168
1641158927.233,1641158928.306
1641158937.387,1641158938.533
1641158947.534,1641158948.569
1641158957.668,1641158958.717
1641158967.78,1641158968.828
1641158977.91,1641158978.966
1641158988.053,1641158989.127
1641158998.236,1641158999.311
1641159008.377,1641159009.49
1641159018.516,1641159019.537
1641159028.653,1641159029.717
1641159038.789,1641159039.832
1641159048.93,1641159050.073
1641159059.098,1641159060.154
1641159069.214,1641159070.241
1641159079.352,1641159080.429
1641159089.819,1641159090.848
1641159099.96,1641159100.995
1641159110.107,1641159111.165
1641159120.236,1641159121.268
1641159130.381,1641159131.571
1641159140.524,1641159141.576
1641159150.633,1641159151.649
1641159160.832,1641159161.885
1641159170.962,1641159171.985
1641159181.111,1641159182.144
1641159191.247,1641159192.296
1641159201.39,1641159202.448
1641159211.543,1641159212.603
1641159221.674,1641159222.727
1641159231.797,1641159232.863
1641159242.002,1641159243.069
1641159252.132,1641159253.202
1641159262.281,1641159263.308
1641159272.414,1641159273.487
1641159282.52,1641159283.575
1641159292.677,1641159293.712
1641159302.824,1641159303.885
1641159312.935,1641159313.981
1641159323.146,1641159324.187
1641159333.428,1641159334.485
1641159343.647,1641159344.702
1641159353.783,1641159354.846
1641159363.912,1641159365.062
1641159374.032,1641159375.071
1641159384.18,1641159385.273
1641159394.31,1641159395.394
1641159404.436,1641159405.509
1641159414.555,1641159415.579
1641159424.734,1641159425.798
1641159434.859,1641159435.877
1641159445.019,1641159446.08
1641159455.16,1641159456.321
1641159465.322,1641159466.34
1641159475.449,1641159476.503
1641159485.583,1641159486.629
1641159495.731,1641159496.745
1641159505.855,1641159506.93
1641159516.034,1641159517.045
1641159526.159,1641159527.218
1641159536.302,1641159537.342
1641159546.441,1641159547.553
1641159556.56,1641159557.579
1641159566.699,1641159567.743
1641159577.057,1641159578.115
1641159587.217,1641159588.259
1641159597.34,1641159598.366
1641159607.543,1641159608.564
1641159617.686,1641159618.728
1641159627.847,1641159628.99
1641159637.973,1641159639.006
1641159648.133,1641159649.153
1641159658.254,1641159659.301
1641159668.39,1641159669.401
1641159678.545,1641159679.565
1641159688.659,1641159689.689
1641159698.8,1641159699.846
1641159708.936,1641159709.994
1641159719.051,1641159720.113
1641159729.179,1641159730.192
1641159739.322,1641159740.379
1641159749.455,1641159750.494
1641159759.576,1641159760.626
1641159769.752,1641159770.806
1641159779.882,1641159780.612
1641159790.041,1641159790.881
1641159800.187,1641159801.245
1641159810.321,1641159811.33
1641159820.745,1641159821.778
1641159830.902,1641159831.964
1641159841.061,1641159842.221
1641159851.172,1641159852.238
1641159861.33,1641159862.344
1641159871.45,1641159872.527
1641159881.579,1641159882.686
1641159891.728,1641159892.772
1641159901.869,1641159903.042
1641159912.053,1641159913.119
1641159922.22,1641159923.342
1641159932.339,1641159933.397
1641159942.466,1641159943.61
1641159952.602,1641159953.647
1641159962.741,1641159963.873
1641159972.881,1641159973.951
1641159983.022,1641159984.055
1641159993.177,1641159994.303
1641160003.32,1641160004.387
1641160013.474,1641160014.631
1641160023.613,1641160024.636
1641160033.753,1641160034.873
1641160043.884,1641160044.908
1641160054.017,1641160055.134
1641160064.432,1641160065.501
1641160074.555,1641160075.675
1641160084.699,1641160085.78
1641160094.827,1641160095.554
1641160104.966,1641160105.736
1641160115.084,1641160115.84
1641160125.216,1641160125.943
1641160135.361,1641160136.321
1641160145.504,1641160146.458
1641160155.619,1641160156.566
1641160165.762,1641160166.736
1641160175.875,1641160176.813
1641160186.03,1641160187.008
1641160196.142,1641160197.108
1641160206.279,1641160207.217
1641160216.423,1641160217.482
1641160226.555,1641160227.505
1641160236.691,1641160237.655
1641160246.817,1641160247.778
1641160256.974,1641160257.931
1641160267.088,1641160268.055
1641160277.229,1641160278.166
1641160287.352,1641160288.283
1641160297.497,1641160298.477
1641160307.99,1641160308.919
1641160318.149,1641160319.076
1641160328.281,1641160329.241
1641160338.401,1641160339.323
1641160348.541,1641160349.525
1641160358.675,1641160359.636
1641160368.818,1641160369.777
1641160378.953,1641160379.917
1641160389.071,1641160390.05
1641160399.206,1641160400.129
1641160409.375,1641160410.339
1641160419.501,1641160420.479
1641160429.626,1641160430.56
1641160439.827,1641160440.778
1641160449.961,1641160451.019
1641160460.077,1641160460.995
1641160470.206,1641160471.172
1641160480.34,1641160481.286
1641160490.51,1641160491.559
1641160500.644,1641160501.621
1641160510.782,1641160511.749
1641160520.903,1641160521.83
1641160531.034,1641160531.959
1641160541.175,1641160542.137
1641160551.67,1641160552.728
1641160561.814,1641160562.778
1641160571.94,1641160572.904
1641160582.082,1641160583.044
1641160592.204,1641160593.226
1641160602.334,1641160603.261
1641160612.485,1641160613.444
1641160622.618,1641160623.548
1641160632.758,1641160633.682
1641160642.905,1641160643.88
1641160653.045,1641160654.092
1641160663.195,1641160664.18
1641160673.33,1641160674.263
1641160683.493,1641160684.421
1641160693.632,1641160694.596
1641160703.777,1641160704.741
1641160713.904,1641160714.855
1641160724.056,1641160724.98
1641160734.196,1641160735.166
1641160744.364,1641160745.41
1641160754.515,1641160755.475
1641160764.638,1641160765.575
1641160774.787,1641160775.784
1641160784.928,1641160785.912
1641160795.363,1641160796.335
1641160805.52,1641160806.501
1641160815.65,1641160816.585
1641160825.786,1641160826.713
1641160835.928,1641160836.868
1641160846.069,1641160847.16
1641160856.192,1641160857.131
1641160866.33,1641160867.321
1641160876.453,1641160877.394
1641160886.59,1641160887.524
1641160896.732,1641160897.664
1641160906.86,1641160907.791
1641160917.01,1641160917.979
1641160927.133,1641160928.104
1641160937.26,1641160938.222
1641160947.399,1641160948.362
1641160957.514,1641160958.608
1641160967.649,1641160968.587
1641160977.858,1641160978.784
1641160987.99,1641160988.958
1641160998.143,1641160999.104
1641161008.26,1641161009.291
1641161018.41,1641161019.37
1641161028.526,1641161029.456
1641161038.977,1641161039.943
1641161049.147,1641161050.119
1641161059.29,1641161060.254
1641161069.415,1641161070.464
1641161079.566,1641161080.529
1641161089.664,1641161090.62
1641161099.804,1641161100.739
1641161109.951,1641161110.919
1641161120.076,1641161121.032
1641161130.23,1641161131.288
1641161140.356,1641161141.277
1641161150.485,1641161151.426
1641161160.593,1641161161.517
1641161170.722,1641161171.681
1641161180.852,1641161181.83
1641161190.975,1641161191.942
1641161201.124,1641161202.101
1641161211.227,1641161212.207
1641161221.361,1641161222.281
1641161231.502,1641161232.564
1641161241.643,1641161242.59
1641161251.801,1641161252.727
1641161261.946,1641161262.901
1641161272.108,1641161273.087
1641161282.494,1641161283.491
1641161292.632,1641161293.657
1641161302.77,1641161303.715
1641161312.91,1641161313.87
1641161323.043,1641161323.966
1641161333.186,1641161334.138
1641161343.333,1641161344.284
1641161353.481,1641161354.258
1641161363.583,1641161364.503
1641161373.724,1641161374.684
1641161383.872,1641161384.937
1641161394.008,1641161394.931
1641161404.191,1641161405.226
1641161414.344,1641161415.309
1641161424.488,1641161425.457
1641161434.598,1641161435.563
1641161444.741,1641161445.677
1641161454.886,1641161455.864
1641161465.034,1641161465.974
1641161475.171,1641161476.198
1641161485.344,1641161486.312
1641161495.47,1641161496.433
1641161505.576,1641161506.499
1641161515.707,1641161516.67
1641161526.131,1641161527.197
1641161536.268,1641161537.242
1641161546.416,1641161547.361
1641161556.531,1641161557.469
1641161566.669,1641161567.587
1641161576.808,1641161577.899
1641161586.926,1641161587.857
1641161597.059,1641161597.997
1641161607.196,1641161608.131
1641161617.347,1641161618.294
1641161627.49,1641161628.429
1641161637.651,1641161638.438
1641161647.765,1641161648.519
1641161657.917,1641161658.886
1641161668.043,1641161668.993
1641161678.17,1641161678.926
1641161688.318,1641161689.029
1641161698.444,1641161699.399
1641161708.574,1641161709.528
1641161718.72,1641161719.795
1641161728.876,1641161729.792
1641161739.035,1641161740.003
1641161749.159,1641161750.146
1641161759.283,1641161760.29
1641161769.702,1641161770.693
1641161779.834,1641161780.819
1641161789.978,1641161790.923
1641161800.107,1641161801.18
1641161810.267,1641161811.188
1641161820.396,1641161821.334
1641161830.531,1641161831.463
1641161840.672,1641161841.648
1641161850.818,1641161851.767
1641161860.967,1641161861.923
1641161871.082,1641161872.04
1641161881.238,1641161882.252
1641161891.367,1641161892.342
1641161901.501,1641161902.434
1641161911.644,1641161912.597
1641161921.782,1641161922.738
1641161931.919,1641161932.984
1641161942.084,1641161943.034
1641161952.244,1641161953.201
1641161962.387,1641161963.417
1641161972.492,1641161973.458
1641161982.644,1641161983.594
1641161992.808,1641161993.801
1641162002.961,1641162003.91
1641162013.393,1641162014.452
1641162023.513,1641162024.48
1641162033.679,1641162034.627
1641162043.999,1641162044.916
1641162054.179,1641162055.16
1641162064.328,1641162065.307
1641162074.452,1641162075.425
1641162084.597,1641162085.559
1641162094.714,1641162095.754
1641162104.857,1641162105.782
1641162114.973,1641162115.947
1641162125.124,1641162126.099
1641162135.262,1641162136.193
1641162145.426,1641162146.365
1641162155.544,1641162156.493
1641162165.694,1641162166.642
1641162175.824,1641162176.774
1641162185.956,1641162186.886
1641162196.101,1641162197.039
1641162206.217,1641162207.18
1641162216.356,1641162217.376
1641162226.497,1641162227.435
1641162236.658,1641162237.613
1641162246.795,1641162247.738
1641162257.248,1641162258.209
1641162267.39,1641162268.354
1641162277.506,1641162278.467
1641162287.645,1641162288.598
1641162297.806,1641162298.836
1641162307.962,1641162308.945
1641162318.08,1641162319.047
1641162328.25,1641162329.207
1641162338.395,1641162339.334
1641162348.511,1641162349.502
1641162358.658,1641162359.723
1641162368.793,1641162369.763
1641162378.908,1641162379.88
1641162389.071,1641162390.015
1641162399.193,1641162400.133
