Start,End
1641241344.337,1641241345.364
1641241354.463,1641241355.026
1641241364.61,1641241365.541
1641241374.774,1641241375.335
1641241384.914,1641241385.98
1641241395.071,1641241395.627
1641241405.22,1641241406.196
1641241415.405,1641241416.381
1641241425.535,1641241426.084
1641241435.682,1641241436.752
1641241445.809,1641241446.769
1641241455.941,1641241456.954
1641241466.075,1641241466.62
1641241476.239,1641241476.819
1641241486.625,1641241487.608
1641241496.77,1641241497.32
1641241506.905,1641241507.969
1641241517.043,1641241517.963
1641241527.178,1641241528.238
1641241537.34,1641241538.296
1641241547.436,1641241548.489
1641241557.578,1641241558.506
1641241567.754,1641241568.821
1641241577.909,1641241578.916
1641241588.04,1641241588.667
1641241598.187,1641241598.78
1641241608.296,1641241608.861
1641241618.462,1641241619.445
1641241628.588,1641241629.648
1641241638.72,1641241639.657
1641241648.844,1641241649.913
1641241658.972,1641241659.511
1641241669.12,1641241670.073
1641241679.248,1641241679.81
1641241689.397,1641241690.473
1641241699.536,1641241700.496
1641241709.675,1641241710.22
1641241719.842,1641241720.903
1641241730.193,1641241731.188
1641241740.328,1641241740.884
1641241750.514,1641241751.507
1641241760.646,1641241761.223
1641241770.777,1641241771.368
1641241780.905,1641241781.471
1641241791.035,1641241792.09
1641241801.186,1641241801.764
1641241811.359,1641241812.346
1641241821.475,1641241822.085
1641241831.585,1641241832.108
1641241841.714,1641241842.331
1641241851.859,1641241852.443
1641241862.014,1641241863.1
1641241872.175,1641241873.153
1641241882.303,1641241883.287
1641241892.447,1641241893.444
1641241902.575,1641241903.169
1641241912.698,1641241913.252
1641241922.857,1641241923.384
1641241932.99,1641241934.052
1641241943.131,1641241943.71
1641241953.262,1641241953.767
1641241963.385,1641241963.989
1641241973.805,1641241974.726
1641241983.945,1641241984.53
1641241994.099,1641241995.21
1641242004.238,1641242005.191
1641242014.386,1641242015.445
1641242024.545,1641242025.496
1641242034.681,1641242035.756
1641242044.836,1641242045.404
1641242055.002,1641242055.966
1641242065.149,1641242066.097
1641242075.297,1641242076.322
1641242085.445,1641242086.417
1641242095.61,1641242096.696
1641242105.746,1641242106.72
1641242115.905,1641242116.883
1641242126.055,1641242127.132
1641242136.178,1641242137.114
1641242146.309,1641242147.331
1641242156.452,1641242157.407
1641242166.599,1641242167.643
1641242176.741,1641242177.687
1641242186.902,1641242187.884
1641242197.071,1641242198.128
1641242207.238,1641242208.156
1641242217.656,1641242218.679
1641242227.831,1641242228.78
1641242237.964,1641242239.124
1641242248.108,1641242249.175
1641242258.278,1641242259.243
1641242268.347,1641242268.966
1641242278.479,1641242279.516
1641242288.643,1641242289.586
1641242298.801,1641242299.445
1641242308.911,1641242309.993
1641242319.051,1641242320.025
1641242329.184,1641242329.69
1641242339.315,1641242339.911
1641242349.447,1641242350.513
1641242359.591,1641242360.157
1641242369.725,1641242370.284
1641242379.887,1641242380.864
1641242389.983,1641242390.955
1641242400.116,1641242400.668
1641242410.263,1641242410.854
1641242420.394,1641242421.448
1641242430.549,1641242431.398
1641242440.683,1641242441.311
1641242450.821,1641242451.762
1641242461.217,1641242461.77
1641242471.335,1641242472.277
1641242481.487,1641242482.45
1641242491.597,1641242492.511
1641242501.728,1641242502.643
1641242511.873,1641242512.84
1641242522.007,1641242523.063
1641242532.132,1641242533.215
1641242542.274,1641242543.216
1641242552.395,1641242553.425
1641242562.523,1641242563.167
1641242572.682,1641242573.744
1641242582.83,1641242583.391
1641242592.967,1641242594.036
1641242603.087,1641242604.061
1641242613.251,1641242614.32
1641242623.358,1641242624.414
1641242633.488,1641242634.009
1641242643.633,1641242644.209
1641242653.801,1641242654.399
1641242663.929,1641242664.96
1641242674.046,1641242674.992
1641242684.179,1641242684.747
1641242694.316,1641242695.367
1641242704.72,1641242705.777
1641242714.859,1641242715.448
1641242724.975,1641242726.021
1641242735.132,1641242735.707
1641242745.245,1641242745.809
1641242755.371,1641242756.508
1641242765.516,1641242766.564
1641242775.634,1641242776.197
1641242785.784,1641242786.371
1641242795.902,1641242797.071
1641242806.037,1641242806.597
1641242816.167,1641242816.777
1641242826.311,1641242827.39
1641242836.451,1641242837.52
1641242846.784,1641242848.001
1641242856.915,1641242857.969
1641242867.104,1641242868.134
1641242877.245,1641242878.378
1641242887.383,1641242887.939
1641242897.589,1641242898.621
1641242907.751,1641242908.817
1641242917.893,1641242918.451
1641242928.035,1641242928.613
1641242938.162,1641242938.711
1641242948.646,1641242949.778
1641242958.761,1641242959.461
1641242968.924,1641242969.962
1641242979.049,1641242979.637
1641242989.171,1641242989.735
1641242999.298,1641243000.365
1641243009.428,1641243010.518
1641243019.57,1641243020.133
1641243029.701,1641243030.273
1641243039.823,1641243040.959
1641243049.953,1641243051.032
1641243060.11,1641243061.177
1641243070.216,1641243071.328
1641243080.366,1641243080.977
1641243090.521,1641243091.151
1641243100.64,1641243101.707
1641243110.788,1641243111.958
1641243120.922,1641243121.535
1641243131.036,1641243131.594
1641243141.168,1641243142.297
1641243151.354,1641243152.516
1641243161.47,1641243162.502
1641243171.603,1641243172.633
1641243181.732,1641243182.299
1641243192.161,1641243192.677
1641243202.296,1641243202.836
1641243212.432,1641243213.571
1641243222.599,1641243223.213
1641243232.746,1641243233.816
1641243242.879,1641243243.994
1641243252.984,1641243254.04
1641243263.133,1641243264.292
1641243273.239,1641243273.806
1641243283.364,1641243284.395
1641243293.503,1641243294.071
1641243303.671,1641243304.838
1641243313.81,1641243314.393
1641243323.954,1641243324.573
1641243334.071,1641243335.104
1641243344.198,1641243344.754
1641243354.329,1641243355.489
1641243364.455,1641243364.975
1641243374.577,1641243375.642
1641243384.737,1641243385.787
1641243394.885,1641243396.042
1641243404.98,1641243406.031
1641243415.108,1641243416.181
1641243425.262,1641243425.85
1641243435.636,1641243436.196
1641243445.747,1641243446.254
1641243455.87,1641243457.025
1641243466.016,1641243467.085
1641243476.134,1641243477.288
1641243486.325,1641243486.878
1641243496.448,1641243497.033
1641243506.59,1641243507.118
1641243516.719,1641243517.775
1641243526.862,1641243527.985
1641243536.977,1641243537.995
1641243547.178,1641243548.197
1641243557.324,1641243558.453
1641243567.508,1641243568.57
1641243577.591,1641243578.736
1641243587.718,1641243588.694
1641243597.857,1641243598.396
1641243608.023,1641243609.03
1641243618.355,1641243619.43
1641243628.49,1641243629.078
1641243638.616,1641243639.643
1641243648.787,1641243649.748
1641243658.927,1641243659.972
1641243669.06,1641243669.633
1641243679.462,1641243680.515
1641243689.585,1641243690.623
1641243699.755,1641243700.343
1641243709.929,1641243710.493
1641243720.034,1641243721.032
1641243730.192,1641243730.761
1641243740.336,1641243740.936
1641243750.463,1641243751.471
1641243760.616,1641243761.171
1641243770.736,1641243771.801
1641243780.869,1641243781.9
1641243791.0,1641243791.591
1641243801.13,1641243802.191
1641243811.27,1641243812.207
1641243821.395,1641243821.957
1641243831.543,1641243832.112
1641243841.732,1641243842.805
1641243851.864,1641243852.932
1641243861.995,1641243862.593
1641243872.128,1641243873.183
1641243882.258,1641243883.309
1641243892.381,1641243892.915
1641243902.539,1641243903.507
1641243912.671,1641243913.747
1641243923.093,1641243924.171
1641243933.244,1641243934.296
1641243943.386,1641243944.359
1641243953.497,1641243954.534
1641243963.656,1641243964.718
1641243973.774,1641243974.801
1641243983.902,1641243984.853
1641243994.047,1641243995.075
1641244004.166,1641244005.221
1641244014.309,1641244015.371
1641244024.444,1641244025.423
1641244034.594,1641244035.7
1641244044.714,1641244045.294
1641244054.849,1641244055.889
1641244065.004,1641244065.943
1641244075.134,1641244075.733
1641244085.252,1641244085.838
1641244095.388,1641244096.46
1641244105.544,1641244106.607
1641244115.681,1641244116.767
1641244125.787,1641244126.765
1641244135.95,1641244136.51
1641244146.087,1641244147.136
1641244156.218,1641244157.312
1641244166.657,1641244167.234
1641244176.777,1641244177.75
1641244186.894,1641244187.459
1641244197.039,1641244198.134
1641244207.182,1641244208.227
1641244217.353,1641244218.297
1641244227.475,1641244228.098
1641244237.63,1641244238.702
1641244247.764,1641244248.418
1641244257.866,1641244258.915
1641244267.998,1641244269.012
1641244278.138,1641244279.099
1641244288.284,1641244289.319
1641244298.408,1641244299.436
1641244308.538,1641244309.093
1641244318.669,1641244319.199
1641244328.806,1641244329.341
1641244338.959,1641244340.056
1641244349.088,1641244349.613
1641244359.232,1641244360.165
1641244369.351,1641244369.892
1641244379.491,1641244380.58
1641244389.613,1641244390.656
1641244399.777,1641244400.294
1641244410.13,1641244410.734
1641244420.287,1641244420.86
1641244430.43,1641244430.982
1641244440.561,1641244441.131
1641244450.731,1641244451.315
1641244460.851,1641244461.803
1641244470.999,1641244471.573
1641244481.145,1641244481.692
1641244491.304,1641244491.834
1641244501.44,1641244502.47
1641244511.575,1641244512.662
1641244521.704,1641244522.319
1641244531.848,1641244532.838
1641244541.981,1641244542.579
1641244552.141,1641244553.186
1641244562.266,1641244563.305
1641244572.404,1641244573.537
1641244582.601,1641244583.182
1641244592.704,1641244593.654
1641244602.859,1641244603.972
1641244612.998,1641244614.103
1641244623.149,1641244623.717
1641244633.282,1641244634.255
1641244643.429,1641244643.975
1641244653.916,1641244654.994
1641244664.045,1641244665.087
1641244674.18,1641244675.111
1641244684.361,1641244685.445
1641244694.512,1641244695.523
1641244704.633,1641244705.679
1641244714.77,1641244715.35
1641244724.928,1641244726.011
1641244735.044,1641244735.556
1641244745.199,1641244746.189
1641244755.34,1641244755.892
1641244765.473,1641244766.075
1641244775.621,1641244776.196
1641244785.737,1641244786.807
1641244795.878,1641244796.917
1641244806.038,1641244806.606
1641244816.282,1641244817.232
1641244826.449,1641244827.026
1641244836.587,1641244837.68
1641244846.734,1641244847.823
1641244856.87,1641244857.473
1641244867.044,1641244867.61
1641244877.158,1641244877.71
1641244887.328,1641244888.422
1641244897.711,1641244898.653
1641244907.847,1641244908.878
1641244917.982,1641244919.026
1641244928.15,1641244929.226
1641244938.295,1641244938.876
1641244948.413,1641244949.357
1641244958.552,1641244959.629
1641244968.71,1641244969.766
1641244978.857,1641244979.92
1641244988.978,1641244989.559
1641244999.134,1641245000.196
1641245009.272,1641245009.855
1641245019.396,1641245019.912
1641245029.613,1641245030.565
1641245039.75,1641245040.314
1641245049.877,1641245050.917
1641245060.009,1641245061.048
1641245070.139,1641245071.085
1641245080.293,1641245081.314
1641245090.453,1641245091.521
1641245100.606,1641245101.239
1641245110.744,1641245111.377
1641245120.878,1641245121.466
1641245131.039,1641245132.026
1641245141.485,1641245142.528
1641245151.61,1641245152.648
1641245161.779,1641245162.752
1641245171.901,1641245172.984
1641245182.041,1641245183.086
1641245192.202,1641245192.754
1641245202.333,1641245203.299
1641245212.492,1641245213.529
1641245222.665,1641245223.723
1641245232.822,1641245233.788
1641245242.974,1641245243.526
1641245253.134,1641245254.215
1641245263.3,1641245263.846
1641245273.45,1641245273.998
1641245283.666,1641245284.251
1641245293.822,1641245294.416
1641245303.944,1641245305.036
1641245314.11,1641245315.194
1641245324.249,1641245325.39
1641245334.378,1641245335.53
1641245344.541,1641245345.568
1641245354.697,1641245355.256
1641245364.864,1641245366.028
1641245375.004,1641245375.55
1641245385.402,1641245386.562
1641245395.516,1641245396.613
1641245405.697,1641245406.28
1641245415.853,1641245416.426
1641245425.99,1641245427.17
1641245436.142,1641245437.23
1641245446.287,1641245447.425
1641245456.408,1641245457.541
1641245466.538,1641245467.606
1641245476.675,1641245477.84
1641245486.82,1641245487.997
1641245496.946,1641245497.49
1641245507.066,1641245508.129
1641245517.194,1641245517.777
1641245527.34,1641245528.492
1641245537.463,1641245538.645
1641245547.594,1641245548.63
1641245557.743,1641245558.32
1641245567.901,1641245569.098
1641245578.025,1641245579.071
1641245588.158,1641245588.676
1641245598.32,1641245598.904
1641245608.437,1641245609.626
1641245618.559,1641245619.156
1641245628.933,1641245629.543
1641245639.083,1641245640.242
1641245649.205,1641245650.243
1641245659.337,1641245660.479
1641245669.473,1641245669.974
1641245679.607,1641245680.795
1641245689.831,1641245690.9
1641245699.919,1641245701.081
1641245710.071,1641245711.22
1641245720.209,1641245721.372
1641245730.311,1641245730.834
1641245740.456,1641245741.201
1641245750.599,1641245751.678
1641245760.707,1641245761.881
1641245770.846,1641245771.393
1641245780.987,1641245781.584
1641245791.112,1641245791.706
1641245801.268,1641245802.447
1641245811.396,1641245812.436
1641245821.548,1641245822.747
1641245831.681,1641245832.75
1641245841.806,1641245842.953
1641245851.936,1641245852.493
1641245862.08,1641245863.267
1641245872.488,1641245873.55
1641245882.634,1641245883.172
1641245892.805,1641245893.993
1641245902.933,1641245903.474
1641245913.098,1641245914.184
1641245923.222,1641245924.374
1641245933.374,1641245934.554
1641245943.509,1641245944.576
1641245953.643,1641245954.828
1641245963.794,1641245964.966
1641245973.95,1641245975.015
1641245984.077,1641245985.262
1641245994.249,1641245994.817
1641246004.371,1641246004.968
1641246014.527,1641246015.702
1641246024.657,1641246025.678
1641246034.792,1641246035.95
1641246044.92,1641246046.056
1641246055.089,1641246055.674
1641246065.241,1641246066.422
1641246075.371,1641246075.959
1641246085.549,1641246086.635
1641246095.714,1641246096.311
1641246105.817,1641246106.403
1641246116.28,1641246116.837
1641246126.411,1641246127.561
1641246136.547,1641246137.629
1641246146.706,1641246147.872
1641246156.828,1641246158.004
1641246167.176,1641246168.259
1641246177.333,1641246177.96
1641246187.491,1641246188.091
1641246197.595,1641246198.772
1641246207.78,1641246208.954
1641246217.914,1641246219.087
1641246228.048,1641246228.631
1641246238.184,1641246238.775
1641246248.319,1641246249.375
1641246258.468,1641246259.012
1641246268.584,1641246269.758
1641246278.717,1641246279.887
1641246288.859,1641246289.918
1641246299.001,1641246300.176
1641246309.156,1641246309.772
1641246319.317,1641246319.895
1641246329.469,1641246330.515
1641246339.602,1641246340.784
1641246349.737,1641246350.816
1641246360.114,1641246361.278
1641246370.243,1641246370.813
1641246380.388,1641246381.571
1641246390.542,1641246391.095
1641246400.694,1641246401.254
1641246410.816,1641246411.375
1641246420.977,1641246421.534
1641246431.123,1641246431.693
1641246441.263,1641246442.322
1641246451.409,1641246452.564
1641246461.554,1641246462.698
1641246471.722,1641246472.333
1641246481.878,1641246482.973
1641246491.997,1641246493.192
1641246502.128,1641246503.199
1641246512.272,1641246512.812
1641246522.409,1641246522.994
1641246532.582,1641246533.73
1641246542.718,1641246543.847
1641246552.858,1641246553.485
1641246562.993,1641246564.09
1641246573.13,1641246574.293
1641246583.265,1641246583.832
1641246593.402,1641246594.545
1641246603.797,1641246604.387
1641246613.931,1641246614.457
1641246624.114,1641246625.21
1641246634.263,1641246635.422
1641246644.381,1641246644.955
1641246654.529,1641246655.036
1641246664.693,1641246665.234
1641246674.828,1641246675.961
1641246684.965,1641246685.557
1641246695.095,1641246695.675
1641246705.288,1641246705.874
1641246715.382,1641246716.455
1641246725.507,1641246726.659
1641246735.647,1641246736.819
1641246745.775,1641246746.857
1641246755.918,1641246757.047
1641246766.063,1641246767.226
1641246776.215,1641246776.816
1641246786.41,1641246787.498
1641246796.717,1641246797.257
1641246806.872,1641246808.021
1641246816.991,1641246817.533
1641246827.12,1641246828.301
1641246837.253,1641246838.287
1641246847.678,1641246848.859
1641246857.848,1641246858.412
1641246867.954,1641246868.471
1641246878.195,1641246878.737
1641246888.325,1641246889.493
1641246898.449,1641246899.596
1641246908.599,1641246909.147
1641246918.748,1641246919.271
1641246928.881,1641246929.475
1641246939.026,1641246940.091
1641246949.147,1641246950.311
1641246959.307,1641246960.436
1641246969.445,1641246970.622
1641246979.629,1641246980.247
1641246989.752,1641246990.311
1641246999.908,1641247000.973
1641247010.044,1641247011.184
1641247020.181,1641247020.735
1641247030.317,1641247031.463
1641247040.467,1641247041.042
1641247050.61,1641247051.171
1641247060.758,1641247061.793
1641247070.947,1641247071.534
1641247081.106,1641247081.674
1641247091.542,1641247092.08
1641247101.669,1641247102.838
1641247111.803,1641247112.93
1641247121.933,1641247122.471
1641247132.063,1641247133.117
1641247142.202,1641247143.381
1641247152.35,1641247153.504
1641247162.468,1641247163.096
1641247172.606,1641247173.657
1641247182.742,1641247183.913
1641247192.871,1641247194.037
1641247203.023,1641247204.071
1641247213.237,1641247213.83
1641247223.367,1641247224.533
1641247233.52,1641247234.134
1641247243.649,1641247244.262
1641247253.802,1641247254.453
1641247263.943,1641247265.119
1641247274.07,1641247274.653
1641247284.221,1641247285.296
1641247294.348,1641247295.495
1641247304.497,1641247305.05
1641247314.636,1641247315.791
1641247324.779,1641247325.29
1641247335.168,1641247336.256
1641247345.292,1641247345.877
1641247355.423,1641247356.563
1641247365.61,1641247366.195
1641247375.751,1641247376.298
1641247385.896,1641247387.074
1641247396.038,1641247396.597
1641247406.182,1641247407.242
1641247416.313,1641247417.463
1641247426.521,1641247427.09
1641247436.647,1641247437.258
1641247446.773,1641247447.332
1641247456.918,1641247457.987
1641247467.178,1641247467.727
1641247477.318,1641247478.481
1641247487.468,1641247487.993
1641247497.685,1641247498.236
1641247507.745,1641247508.315
1641247517.882,1641247519.054
1641247528.018,1641247529.148
1641247538.155,1641247538.715
1641247548.286,1641247549.322
1641247558.432,1641247559.593
1641247568.594,1641247569.148
1641247579.062,1641247580.245
1641247589.199,1641247590.266
1641247599.336,1641247600.54
1641247609.444,1641247610.526
1641247619.577,1641247620.093
1641247629.731,1641247630.894
1641247639.882,1641247640.461
1641247650.008,1641247650.583
1641247660.113,1641247661.251
1641247670.26,1641247670.87
1641247680.374,1641247680.888
1641247690.527,1641247691.678
1641247700.671,1641247701.205
1641247710.795,1641247711.423
1641247720.956,1641247722.071
1641247731.084,1641247731.672
1641247741.244,1641247741.866
1641247751.339,1641247751.881
1641247761.513,1641247762.708
1641247771.613,1641247772.173
1641247781.92,1641247782.477
1641247792.057,1641247792.642
1641247802.205,1641247803.288
1641247812.411,1641247812.932
1641247822.871,1641247823.933
1641247832.974,1641247834.056
1641247843.111,1641247844.162
1641247853.258,1641247853.878
1641247863.403,1641247864.543
1641247873.564,1641247874.616
1641247883.674,1641247884.708
1641247893.812,1641247894.597
1641247904.029,1641247905.211
1641247914.097,1641247915.138
1641247924.253,1641247925.421
1641247934.396,1641247935.445
1641247944.553,1641247945.638
1641247954.686,1641247955.762
1641247964.842,1641247966.001
1641247974.963,1641247976.014
1641247985.111,1641247986.213
1641247995.252,1641247996.423
1641248005.402,1641248006.487
1641248015.635,1641248016.234
1641248025.773,1641248026.923
1641248035.957,1641248036.512
1641248046.091,1641248046.65
1641248056.23,1641248056.8
1641248066.707,1641248067.793
1641248076.923,1641248077.992
1641248087.048,1641248087.62
1641248097.182,1641248098.317
1641248107.336,1641248107.892
1641248117.465,1641248118.546
1641248127.6,1641248128.115
1641248137.738,1641248138.806
1641248147.891,1641248149.032
1641248158.037,1641248159.092
1641248168.175,1641248169.103
1641248178.336,1641248179.502
1641248188.485,1641248189.553
1641248198.629,1641248199.192
1641248208.781,1641248209.335
1641248218.904,1641248220.021
1641248229.072,1641248230.144
1641248239.196,1641248240.351
1641248249.359,1641248250.552
1641248259.492,1641248260.652
1641248269.604,1641248270.753
1641248279.75,1641248280.351
1641248289.889,1641248290.951
1641248300.046,1641248301.182
1641248310.509,1641248311.114
1641248320.592,1641248321.741
1641248330.741,1641248331.813
1641248340.872,1641248341.418
1641248351.011,1641248351.617
1641248361.149,1641248361.747
1641248371.263,1641248372.43
1641248381.419,1641248382.056
1641248391.537,1641248392.08
1641248401.692,1641248402.215
1641248411.822,1641248412.376
1641248421.963,1641248423.132
1641248432.106,1641248432.713
1641248442.228,1641248443.4
1641248452.374,1641248452.993
1641248462.481,1641248463.075
1641248472.615,1641248473.774
1641248482.742,1641248483.805
1641248492.879,1641248494.053
1641248503.029,1641248503.594
1641248513.149,1641248514.218
1641248523.295,1641248524.437
1641248533.445,1641248534.61
1641248543.627,1641248544.696
1641248553.975,1641248555.102
1641248564.109,1641248565.308
1641248574.249,1641248574.787
1641248584.432,1641248585.465
1641248594.563,1641248595.116
1641248604.716,1641248605.289
1641248614.831,1641248615.985
1641248624.967,1641248626.14
1641248635.123,1641248636.162
1641248645.288,1641248646.456
1641248655.434,1641248656.576
1641248665.577,1641248666.153
1641248675.714,1641248676.234
1641248685.851,1641248686.356
1641248695.989,1641248696.579
1641248706.146,1641248706.677
1641248716.304,1641248717.376
1641248726.427,1641248726.937
1641248736.565,1641248737.094
1641248746.716,1641248747.255
1641248756.863,1641248757.629
1641248767.006,1641248767.589
1641248777.144,1641248778.103
1641248787.266,1641248787.815
1641248797.68,1641248798.241
1641248807.833,1641248808.574
1641248817.988,1641248818.727
1641248828.152,1641248828.912
1641248838.274,1641248839.021
1641248848.414,1641248849.236
1641248858.558,1641248859.401
1641248868.688,1641248869.618
1641248878.828,1641248879.861
1641248888.967,1641248889.925
1641248899.122,1641248900.041
1641248909.259,1641248909.844
1641248919.409,1641248919.995
1641248929.546,1641248930.174
1641248939.671,1641248940.209
1641248949.823,1641248950.879
1641248959.959,1641248960.917
1641248970.08,1641248971.012
1641248980.266,1641248980.817
1641248990.393,1641248991.038
1641249000.542,1641249001.537
1641249010.68,1641249011.631
1641249020.813,1641249021.845
1641249030.965,1641249031.559
1641249041.356,1641249042.301
1641249051.515,1641249052.453
1641249061.65,1641249062.675
1641249071.783,1641249072.736
1641249081.936,1641249082.971
1641249092.073,1641249093.02
1641249102.277,1641249102.857
1641249112.36,1641249112.972
1641249122.525,1641249123.124
1641249132.646,1641249133.583
1641249142.799,1641249143.358
1641249152.933,1641249153.533
1641249163.099,1641249164.13
1641249173.219,1641249174.138
1641249183.393,1641249183.939
1641249193.521,1641249194.574
1641249203.804,1641249204.707
1641249213.919,1641249214.866
1641249224.066,1641249224.632
1641249234.206,1641249235.224
1641249244.355,1641249244.908
1641249254.49,1641249255.441
1641249264.629,1641249265.217
1641249274.775,1641249275.712
1641249285.14,1641249286.176
1641249295.261,1641249296.27
1641249305.417,1641249306.015
1641249315.547,1641249316.134
1641249325.691,1641249326.274
1641249335.807,1641249336.359
1641249345.946,1641249346.917
1641249356.087,1641249357.166
1641249366.205,1641249367.122
1641249376.357,1641249377.318
1641249386.486,1641249387.093
1641249396.614,1641249397.218
1641249406.743,1641249407.311
1641249416.856,1641249417.415
1641249426.996,1641249427.969
1641249437.137,1641249437.719
1641249447.286,1641249448.235
1641249457.418,1641249458.434
1641249467.562,1641249468.521
1641249477.675,1641249478.189
1641249487.85,1641249488.857
1641249497.987,1641249498.573
1641249508.101,1641249508.638
1641249518.248,1641249518.782
1641249528.624,1641249529.531
1641249538.758,1641249539.71
1641249548.91,1641249549.955
1641249559.024,1641249559.941
1641249569.152,1641249570.096
1641249579.282,1641249579.816
1641249589.409,1641249590.462
1641249599.54,1641249600.122
1641249609.676,1641249610.232
1641249619.805,1641249620.75
1641249629.941,1641249630.489
1641249640.077,1641249640.67
1641249650.233,1641249650.807
1641249660.385,1641249661.348
1641249670.542,1641249671.078
1641249680.68,1641249681.694
1641249690.859,1641249691.809
1641249700.999,1641249701.573
1641249711.14,1641249712.089
1641249721.288,1641249721.812
1641249731.435,1641249731.994
1641249741.575,1641249742.157
1641249751.711,1641249752.758
1641249761.853,1641249762.798
1641249772.291,1641249772.859
1641249782.426,1641249782.973
1641249792.567,1641249793.165
1641249802.692,1641249803.234
1641249812.826,1641249813.758
1641249822.955,1641249823.997
1641249833.075,1641249833.659
1641249843.222,1641249843.727
1641249853.352,1641249853.934
1641249863.491,1641249864.063
1641249873.599,1641249874.532
1641249883.737,1641249884.69
1641249893.864,1641249894.918
1641249904.001,1641249904.926
1641249914.138,1641249914.737
1641249924.283,1641249925.201
1641249934.398,1641249934.94
1641249944.538,1641249945.608
1641249954.663,1641249955.588
1641249964.816,1641249965.783
1641249974.938,1641249975.51
1641249985.073,1641249985.633
1641249995.212,1641249996.259
1641250005.354,1641250006.307
1641250015.778,1641250016.723
1641250025.907,1641250026.905
1641250036.074,1641250036.997
1641250046.207,1641250046.792
1641250056.353,1641250057.418
1641250066.527,1641250067.099
1641250076.65,1641250077.554
1641250086.837,1641250087.434
1641250096.945,1641250097.899
1641250107.102,1641250108.159
1641250117.24,1641250118.154
1641250127.463,1641250128.499
1641250137.544,1641250138.07
1641250147.685,1641250148.233
1641250157.835,1641250158.754
1641250167.975,1641250169.01
1641250178.33,1641250178.893
1641250188.453,1641250189.055
1641250198.589,1641250199.496
1641250208.802,1641250209.835
1641250218.931,1641250219.873
1641250229.042,1641250230.051
1641250239.198,1641250239.753
1641250249.329,1641250249.891
1641250259.714,1641250260.666
1641250269.859,1641250270.387
1641250279.994,1641250280.575
1641250290.107,1641250290.633
1641250300.248,1641250301.215
1641250310.378,1641250310.915
1641250320.52,1641250321.572
1641250330.648,1641250331.593
1641250340.775,1641250341.31
1641250350.919,1641250351.872
1641250361.056,1641250362.099
1641250371.172,1641250371.86
1641250381.316,1641250382.266
1641250391.444,1641250392.021
1641250401.575,1641250402.158
1641250411.697,1641250412.614
1641250421.837,1641250422.885
1641250431.952,1641250432.536
1641250442.127,1641250443.089
1641250452.294,1641250453.223
1641250462.419,1641250463.444
1641250472.537,1641250473.501
1641250482.668,1641250483.607
1641250492.829,1641250493.364
1641250503.186,1641250503.764
1641250513.326,1641250513.921
1641250523.437,1641250524.484
1641250533.567,1641250534.126
1641250543.723,1641250544.811
1641250553.908,1641250554.484
1641250564.072,1641250564.664
1641250574.198,1641250575.144
1641250584.314,1641250585.321
1641250594.458,1641250595.408
1641250604.595,1641250605.566
1641250614.749,1641250615.366
1641250624.863,1641250625.934
1641250634.992,1641250635.948
1641250645.129,1641250646.072
